n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
14,23,24,8,12,16.07,12.7,13.24
45,2,5,8,15,16.15,11.04,13.280000000000001
32,13,25,41,1,13.43,10.39,10.12
29,31,29,24,31,7.89,5.57,9.44
36,12,25,5,31,14.55,11.0,11.6
14,48,1,44,17,12.62,9.98,10.88
33,26,30,24,46,14.12,9.78,10.200000000000001
7,42,16,6,4,16.2,13.19,13.959999999999999
24,39,24,6,42,12.0,8.28,10.44
3,21,15,44,5,15.41,12.3,13.64
31,41,33,13,37,14.47,10.33,10.6
9,38,4,34,2,15.75,13.64,14.640000000000002
31,44,12,9,37,15.67,11.79,12.559999999999999
29,46,37,28,18,14.12,10.45,11.52
35,22,27,8,10,15.72,11.77,13.0
48,38,6,34,44,14.26,10.97,12.52
20,44,22,41,31,13.32,9.91,11.240000000000002
32,39,12,19,9,15.27,12.78,13.16
22,33,18,32,42,15.16,10.07,11.440000000000001
4,32,44,34,14,15.24,12.2,13.080000000000002
22,15,0,18,21,16.7,13.44,14.8
14,17,2,27,16,16.03,10.65,11.720000000000002
24,19,45,26,11,13.56,10.55,10.920000000000002
42,25,7,10,42,13.27,10.05,12.280000000000001
1,12,49,10,19,16.39,12.01,12.600000000000001
7,0,48,24,21,16.4,14.09,14.440000000000003
10,36,27,14,8,17.41,12.33,14.040000000000003
26,36,28,26,26,8.73,6.85,11.200000000000001
5,37,4,18,45,16.18,13.03,15.120000000000003
6,2,5,42,6,13.5,10.39,14.32
48,33,33,23,9,12.16,9.54,13.0
32,31,45,9,38,14.41,11.33,11.96
4,12,1,8,21,15.29,13.6,14.32
24,42,36,7,47,15.85,10.84,10.68
19,22,20,23,0,14.84,13.02,14.080000000000004
41,31,13,3,39,17.17,13.17,14.280000000000001
2,48,37,11,11,11.64,7.68,11.08
21,27,28,7,5,14.84,12.52,13.040000000000001
12,38,14,31,30,13.51,10.85,11.160000000000002
9,24,7,6,37,16.53,13.04,13.719999999999997
46,28,41,8,46,12.89,10.31,12.16
28,32,46,5,45,14.57,10.1,11.120000000000001
30,36,25,23,29,12.55,9.3,10.120000000000001
14,3,12,3,28,14.25,12.69,19.68000000000001
7,6,13,46,0,16.63,13.9,14.719999999999999
45,38,39,1,41,13.0,9.22,9.56
23,27,33,5,47,14.33,10.95,12.200000000000001
48,38,32,45,36,12.71,9.61,10.56
12,32,14,20,33,15.45,11.26,12.880000000000003
24,47,33,41,12,13.93,10.74,11.44
0,18,39,18,5,14.87,11.87,16.120000000000005
47,20,25,14,40,13.5,9.51,10.079999999999998
18,5,35,26,47,14.29,11.03,11.32
23,47,20,33,19,14.38,10.62,11.760000000000002
40,22,18,41,6,15.89,11.3,12.559999999999999
12,31,23,24,37,13.43,10.36,10.8
19,13,18,25,39,13.32,10.47,10.999999999999998
24,43,33,44,46,13.82,11.02,10.72
22,43,38,37,23,13.61,9.44,9.92
43,27,12,31,33,13.66,10.23,11.0
32,5,17,10,4,15.56,13.34,14.920000000000002
31,46,17,26,49,13.29,9.11,9.840000000000002
7,39,17,18,17,13.09,9.85,12.64
32,17,17,40,26,11.01,7.82,10.280000000000001
15,23,15,15,32,9.65,6.25,11.32
47,29,15,14,38,13.43,10.12,10.84
33,12,23,31,49,14.75,11.21,11.760000000000002
6,7,24,5,41,14.29,11.65,12.76
10,49,36,27,2,15.9,11.57,13.000000000000002
8,1,39,12,43,14.88,10.95,11.879999999999999
16,5,6,29,29,13.43,9.78,12.32
42,18,36,5,8,15.74,13.08,13.160000000000002
38,22,41,4,20,13.8,11.63,11.96
2,5,8,41,23,14.92,11.64,13.480000000000002
4,14,46,2,38,16.33,13.04,14.320000000000002
20,14,18,47,22,14.21,10.43,11.32
20,4,33,7,46,16.16,12.32,14.080000000000002
39,22,27,10,10,13.76,9.52,13.64
16,24,9,27,46,14.57,11.37,11.28
4,6,34,14,5,16.03,13.28,13.839999999999996
18,11,21,47,12,14.83,10.99,12.04
6,3,3,35,47,15.57,12.99,21.280000000000005
11,10,35,40,20,14.28,10.49,11.200000000000001
18,15,47,32,30,13.77,10.13,10.600000000000001
7,36,45,5,8,16.05,13.23,14.280000000000001
47,8,14,20,13,16.25,11.89,13.120000000000001
26,11,10,8,48,13.6,11.63,12.600000000000001
28,3,44,28,37,13.42,10.85,13.240000000000002
42,39,18,26,27,14.06,11.21,11.240000000000002
37,43,47,23,44,13.11,9.95,10.16
36,45,31,23,47,13.09,9.69,10.04
49,33,11,19,17,13.53,10.08,11.28
43,30,8,17,31,14.8,10.9,11.200000000000001
40,32,34,32,18,11.43,8.67,11.16
13,36,33,25,49,13.13,11.09,11.16
8,31,41,30,7,15.06,11.7,12.48
18,25,2,2,23,12.73,8.9,12.88
32,18,22,24,44,15.34,10.49,11.8
1,39,9,44,0,15.28,12.41,13.360000000000003
5,11,28,37,8,14.78,11.94,13.400000000000002
