n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
60,151,139,33,94,24.54,11.87,11.720000000000002
154,121,160,148,16,26.09,10.36,10.760000000000002
155,3,120,66,141,39.54,23.46,24.919999999999998
59,49,183,120,138,32.13,12.73,12.92
140,121,101,163,38,30.45,11.29,10.879999999999999
59,162,38,133,99,31.84,12.97,13.080000000000002
189,3,171,198,16,38.25,23.84,24.72
40,194,151,10,77,30.62,14.83,15.440000000000003
199,7,68,121,152,26.19,12.94,14.240000000000002
184,99,182,109,101,19.66,10.82,11.0
186,147,113,34,93,26.71,10.88,11.36
24,9,34,126,55,40.19,18.95,18.880000000000003
66,172,111,199,160,26.45,10.34,10.64
77,107,129,98,146,26.83,10.23,10.560000000000002
89,136,149,104,149,26.09,9.2,11.560000000000002
59,86,174,7,71,33.01,15.17,15.560000000000002
155,171,178,41,178,25.77,10.95,12.760000000000002
83,138,146,145,26,32.19,12.01,12.28
182,167,54,162,146,29.78,10.57,11.0
68,72,31,16,123,25.37,12.75,13.04
163,123,22,88,17,35.02,14.33,15.080000000000002
105,38,5,75,109,35.15,15.27,16.320000000000004
196,106,30,11,154,28.97,13.46,13.600000000000001
157,194,11,96,183,31.47,13.94,16.720000000000002
150,84,141,71,129,31.15,13.25,12.960000000000003
60,9,79,1,19,38.14,19.54,19.92
27,153,137,8,50,37.33,16.87,16.720000000000002
104,74,156,67,39,28.93,12.31,12.48
176,10,86,80,92,30.68,15.01,14.520000000000003
35,96,96,117,133,23.12,12.25,15.48
98,164,152,174,143,25.64,9.57,9.799999999999999
26,158,129,69,110,30.83,11.88,12.4
162,184,183,60,77,27.38,11.92,12.120000000000001
111,66,133,77,140,30.87,12.76,13.56
86,2,106,148,80,29.43,13.0,12.840000000000003
5,96,157,150,161,36.6,15.45,15.840000000000002
34,15,162,160,85,28.2,11.52,12.240000000000002
119,90,173,90,155,25.51,8.32,11.600000000000001
180,71,188,125,5,36.83,14.93,15.920000000000002
150,15,173,5,94,32.82,15.24,15.360000000000003
64,160,116,76,151,27.75,10.33,10.76
153,81,45,93,47,30.86,14.53,14.640000000000002
80,194,94,152,67,27.17,10.33,10.760000000000002
76,96,26,197,6,34.15,17.69,17.76
145,175,188,33,79,31.92,11.58,12.24
128,56,167,68,61,30.88,12.06,11.72
83,47,173,111,166,30.19,12.15,12.320000000000002
178,24,26,153,82,31.45,14.07,13.92
85,172,57,112,43,27.64,11.1,11.040000000000001
20,86,189,166,55,28.76,12.39,12.880000000000003
145,115,69,57,30,25.77,11.11,11.56
8,135,48,80,147,34.66,14.11,14.800000000000002
46,71,87,164,21,32.46,13.27,13.84
158,88,150,33,107,33.41,13.3,13.64
74,132,69,118,88,32.38,13.83,14.760000000000002
162,106,74,107,145,24.35,11.01,11.32
104,9,105,39,51,38.07,19.09,19.360000000000007
1,122,159,130,111,26.12,11.45,10.56
143,183,56,8,190,33.85,14.96,14.720000000000002
116,192,169,191,132,28.05,12.19,12.72
73,139,87,58,17,34.28,14.38,15.56
150,73,30,62,11,35.39,16.76,17.400000000000006
8,177,131,50,110,32.4,14.46,15.76
147,12,3,123,190,40.05,24.39,25.76
30,43,128,76,61,29.12,12.93,13.080000000000002
169,5,134,137,105,33.11,14.6,15.560000000000002
13,156,29,87,32,35.5,14.41,15.680000000000001
64,138,122,15,90,28.18,12.57,12.24
56,50,31,136,30,30.81,12.07,12.920000000000002
43,61,70,32,1,29.8,13.11,12.68
124,160,146,102,12,33.99,15.82,15.720000000000002
193,69,63,68,158,28.27,12.37,12.120000000000003
134,133,108,13,121,31.53,13.66,15.680000000000003
82,198,0,14,198,39.78,20.24,23.640000000000004
32,11,31,12,17,39.65,19.1,20.880000000000006
123,8,182,22,131,30.48,14.95,15.64
128,125,80,40,80,30.91,10.62,13.920000000000003
18,89,98,165,99,36.66,15.1,16.0
150,77,92,67,48,27.16,11.5,11.08
84,109,31,32,142,35.1,13.83,14.840000000000003
0,183,185,97,20,40.35,22.38,23.560000000000002
145,45,10,95,117,34.54,15.91,16.800000000000004
154,166,138,97,162,23.33,9.17,9.48
11,159,110,13,95,36.35,16.62,17.400000000000006
160,127,194,179,80,25.24,10.61,11.0
107,177,107,117,4,38.0,17.08,19.8
62,55,137,69,177,31.07,12.94,13.680000000000001
151,18,108,57,109,30.51,15.46,16.400000000000006
33,7,83,95,143,36.32,17.68,18.440000000000005
67,31,118,176,31,20.95,7.87,10.84
187,169,135,96,170,29.06,11.31,12.8
27,187,81,144,136,31.88,13.04,13.520000000000003
26,150,183,1,121,32.11,13.01,13.200000000000001
36,60,198,99,11,34.83,14.14,15.840000000000005
134,23,144,25,168,36.77,16.11,16.360000000000003
96,45,6,87,31,41.56,18.13,20.000000000000004
6,29,172,123,178,34.89,15.45,16.800000000000004
72,148,76,22,9,38.11,19.14,20.32
196,144,130,135,183,26.75,11.31,11.120000000000001
61,27,141,191,25,34.45,14.87,14.840000000000002
