n_nodes,influence,n0,n1,n2,n3,n4
5,95.2896,20,6,8,9,87
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,94.1922,21,6,87,8,9
5,92.0139,1,6,87,8,9
5,92.0139,1,6,87,8,9
5,90.8816,6,133,8,9,21
5,90.5464,6,119,8,9,21
5,90.4350,6,466,8,9,21
5,90.3905,591,6,8,9,21
5,90.3905,591,6,8,9,21
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
5,90.0744,21,6,743,8,9
