n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
98,194,107,10,66,31.73,13.34,13.520000000000003
130,124,103,77,122,26.73,12.27,12.16
91,149,55,129,35,22.58,10.65,10.24
72,35,193,24,158,31.0,13.61,13.64
64,136,180,154,37,27.18,9.88,10.32
79,25,186,18,175,37.29,15.6,16.520000000000003
84,120,143,25,90,33.13,11.97,12.64
111,80,156,163,52,29.64,11.75,12.080000000000002
141,122,113,133,66,23.18,11.22,11.200000000000001
15,140,3,23,184,42.41,24.79,26.639999999999997
102,181,171,160,0,41.41,18.79,19.599999999999998
156,126,85,62,186,28.99,10.91,11.16
83,180,16,48,145,32.77,12.87,12.240000000000002
56,61,36,139,114,31.58,13.63,14.160000000000002
23,20,81,130,125,34.24,16.5,17.160000000000004
27,77,141,74,180,34.79,15.72,16.28
31,140,85,138,52,27.47,11.01,11.160000000000002
154,140,150,73,113,25.26,11.46,11.800000000000002
23,152,98,81,147,32.48,12.47,12.920000000000002
61,74,47,48,47,33.05,12.68,16.200000000000003
8,156,168,66,121,32.58,13.66,14.120000000000001
17,22,173,193,33,33.49,14.84,16.080000000000002
38,9,20,179,138,39.81,21.83,22.28
174,100,180,134,70,28.0,11.5,11.96
133,60,55,173,150,24.23,10.44,10.920000000000002
107,148,70,115,126,22.8,9.79,9.84
169,164,179,91,21,26.64,11.8,11.8
83,156,29,124,150,30.03,11.65,11.680000000000001
161,85,48,62,4,37.59,17.74,18.36
187,69,29,180,56,30.86,11.29,12.360000000000003
95,43,85,109,15,34.07,14.1,15.200000000000003
25,37,178,56,11,35.04,14.69,15.720000000000002
146,162,136,154,174,26.8,9.19,9.64
18,6,31,162,48,39.44,19.17,21.120000000000005
155,147,30,100,23,29.59,12.17,13.040000000000001
94,29,9,155,5,36.26,18.65,19.960000000000004
49,47,183,31,122,31.39,14.49,15.040000000000001
53,186,15,173,5,36.12,15.17,15.600000000000001
139,108,158,25,66,29.53,12.11,11.52
17,56,18,165,77,41.77,18.07,19.080000000000005
89,111,46,15,128,35.92,14.18,15.919999999999998
119,10,152,25,179,36.53,16.1,16.520000000000003
100,51,66,91,187,25.45,10.86,10.600000000000001
120,145,43,178,172,27.22,10.26,10.440000000000001
52,196,14,173,40,33.09,13.86,14.520000000000003
41,87,135,64,30,29.49,13.62,14.640000000000002
152,113,170,44,3,41.62,24.66,25.119999999999997
120,174,104,145,130,24.37,9.7,9.72
79,166,91,99,168,25.62,10.64,11.4
64,39,143,176,3,42.16,23.33,24.839999999999996
117,189,20,85,189,30.12,11.4,13.560000000000004
11,139,71,34,61,35.37,15.38,15.520000000000001
195,123,90,156,73,25.73,12.18,12.040000000000001
172,91,151,162,158,22.95,9.83,9.719999999999999
33,183,79,99,191,36.37,12.81,13.400000000000002
106,166,20,0,152,40.85,21.28,21.92
49,178,85,40,61,32.27,12.74,13.36
57,163,114,96,181,27.9,11.25,11.8
172,145,106,8,102,33.51,13.6,13.799999999999999
179,145,107,197,169,23.73,9.54,9.92
181,11,42,114,16,33.02,15.01,14.600000000000003
66,179,40,114,135,32.8,11.71,12.0
124,143,154,193,0,36.58,16.95,17.96
9,126,83,79,119,35.56,16.26,17.240000000000002
12,106,48,140,162,31.2,13.77,14.000000000000004
21,185,33,3,102,39.6,24.5,24.44
173,106,80,0,54,40.21,19.17,20.04
3,183,193,0,172,42.56,27.34,28.799999999999997
135,156,25,48,30,28.96,13.41,13.480000000000002
155,166,50,77,71,34.37,13.36,13.32
176,46,25,121,101,29.73,11.86,12.2
160,20,5,70,115,33.67,15.29,16.440000000000005
29,65,34,167,133,31.35,13.22,13.200000000000001
166,165,88,29,39,33.11,13.58,13.400000000000002
71,4,10,10,52,38.28,18.37,26.32
174,66,142,80,93,30.61,11.72,12.240000000000002
145,10,191,179,155,32.37,13.79,14.800000000000004
167,126,182,164,117,25.59,10.38,10.36
163,111,95,137,45,29.94,12.86,13.280000000000001
53,96,150,74,2,31.2,14.36,15.640000000000002
35,38,69,85,86,32.78,12.4,12.48
94,183,23,86,199,28.69,12.06,12.32
158,9,10,69,41,39.2,22.01,23.640000000000004
38,149,74,92,101,28.86,12.39,13.000000000000002
140,33,75,29,122,31.28,12.58,13.480000000000002
187,61,12,78,45,33.33,15.72,15.96
133,186,18,77,103,38.53,17.88,18.800000000000004
84,76,106,27,25,35.55,15.4,15.440000000000001
143,123,121,86,87,24.65,9.63,10.120000000000001
31,122,29,179,127,30.4,11.67,12.120000000000001
109,9,77,85,188,38.86,19.37,19.6
175,39,42,160,144,27.71,10.95,10.960000000000003
96,163,22,16,21,33.35,15.3,15.040000000000001
50,191,56,15,98,29.56,12.24,12.680000000000001
2,25,100,142,132,30.55,14.14,14.480000000000002
74,114,125,149,182,32.57,12.9,12.480000000000002
173,55,108,21,94,27.36,9.83,10.32
56,66,149,198,42,26.9,11.53,11.2
110,49,91,29,16,33.69,13.64,13.56
179,7,134,115,192,33.66,16.34,17.840000000000003
