n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,6.0,6.23,6.057500000000001
197,721,44,87,140,7.9,7.77,7.4725
253,830,518,214,410,7.18,6.74,6.702499999999999
657,31,470,499,464,6.2,5.97,6.1175
399,506,586,196,918,6.31,6.1,6.1
850,412,91,496,239,5.89,5.89,5.915
777,20,717,273,532,7.27,6.65,7.040000000000001
417,485,923,933,388,5.94,5.82,5.76
743,116,678,264,99,6.43,6.28,6.315
833,64,395,635,849,6.27,6.46,6.299999999999999
386,110,676,59,346,6.47,6.32,6.175000000000001
240,707,88,509,925,7.01,6.62,6.6274999999999995
665,529,923,212,595,6.37,6.6,6.5725
827,145,621,65,552,6.35,6.14,6.1499999999999995
968,38,500,718,198,6.5,6.26,6.3100000000000005
151,968,880,592,467,6.42,6.26,6.260000000000001
746,598,902,455,292,5.97,5.96,5.87
570,365,875,899,436,6.41,5.98,6.1625
138,162,782,615,99,6.69,6.01,6.0575
544,706,321,718,365,6.21,5.7,5.932500000000001
972,659,863,506,515,6.09,6.03,5.98
638,202,316,153,364,7.02,7.07,6.84
541,291,522,672,73,6.52,6.17,6.4350000000000005
827,924,877,519,934,5.49,5.64,5.625
718,558,225,352,249,6.78,6.12,6.21
929,12,302,351,225,7.75,7.36,7.557500000000001
273,34,433,260,385,6.33,6.16,6.162500000000001
305,854,722,912,426,5.91,5.71,5.76
179,673,405,119,170,7.61,6.8,6.4399999999999995
954,679,872,998,26,6.25,6.25,6.3125
206,996,784,164,307,6.4,6.23,6.12
119,13,815,782,389,8.04,7.43,7.445000000000001
350,856,174,582,446,6.08,6.17,6.067500000000001
926,237,142,419,577,6.4,6.17,6.145000000000001
456,416,427,82,602,6.74,6.2,6.202499999999999
71,295,734,97,34,8.08,7.42,7.297499999999999
87,679,109,782,533,7.02,6.32,6.2225
539,368,157,827,958,6.8,6.19,6.279999999999999
517,499,725,152,618,6.04,5.82,5.9025
64,194,17,934,143,8.16,7.44,7.5375000000000005
348,395,674,587,123,7.05,6.21,6.522500000000001
761,306,359,333,988,6.68,6.08,6.195
374,3,661,855,510,12.53,12.4,12.205000000000005
215,62,896,632,33,8.45,7.86,7.685
904,988,889,777,827,5.83,5.82,5.755
836,593,176,182,345,6.49,6.01,6.244999999999999
993,441,452,123,85,6.56,6.25,6.3675
205,619,229,509,830,6.41,6.08,6.1525
484,809,158,390,124,6.92,6.49,6.522499999999999
111,594,738,463,663,7.23,6.84,6.517499999999998
129,736,450,526,742,6.67,6.27,6.564999999999999
92,732,950,482,577,6.88,6.04,6.022499999999999
403,836,369,466,230,5.86,5.97,6.17
52,202,50,456,114,7.67,7.23,7.2475
110,216,742,4,725,8.21,8.2,8.3625
615,626,928,23,670,7.58,7.42,7.182500000000003
372,849,442,540,95,6.51,6.12,6.272499999999999
991,766,773,614,514,6.25,6.09,6.055
838,722,582,205,513,6.11,5.76,5.81
234,331,538,393,761,6.19,6.36,6.1525
532,662,200,6,296,10.2,9.23,9.357500000000005
627,303,930,81,761,7.01,6.38,6.6525
328,949,928,412,229,5.95,6.01,5.965
647,303,81,560,429,6.95,6.29,6.2700000000000005
762,378,826,964,758,5.92,5.49,5.702500000000001
870,328,528,309,640,6.04,6.08,5.9350000000000005
851,980,365,802,916,5.8,5.95,5.755
302,667,866,111,200,6.98,6.32,6.387499999999999
496,378,387,981,599,6.13,5.85,5.9675
867,940,319,210,297,6.55,6.33,6.27
406,627,392,862,941,5.94,5.73,5.9174999999999995
700,536,958,707,745,6.01,5.92,6.075
364,840,692,619,599,5.98,6.4,6.045000000000001
370,689,437,200,501,6.79,6.37,6.2875
842,541,519,858,83,6.34,5.99,6.02
275,167,70,510,750,6.36,6.2,6.32
887,277,429,798,119,6.42,5.9,6.0075
639,849,844,280,298,5.92,5.8,5.812500000000001
280,823,845,516,275,5.91,6.09,6.0275
283,909,647,421,250,6.0,5.68,5.9750000000000005
370,251,988,253,809,6.65,6.12,5.9350000000000005
516,765,468,255,239,6.57,6.53,6.485
832,830,610,537,849,6.42,5.68,5.8025
200,376,508,799,108,7.39,6.96,6.869999999999999
812,114,397,86,670,6.05,6.38,6.2425
174,798,580,437,942,6.91,6.49,6.272499999999999
46,805,931,140,22,7.76,7.32,7.3950000000000005
624,195,701,270,89,6.52,6.3,6.395
97,473,470,889,685,6.72,6.52,6.494999999999999
927,289,947,579,94,6.07,5.84,5.9624999999999995
129,621,366,885,668,6.84,6.9,6.469999999999999
67,327,809,39,855,7.85,7.79,7.522500000000001
941,85,879,140,669,6.46,6.18,6.1325
823,375,848,76,834,5.98,5.89,5.9575
236,742,37,614,809,6.7,6.48,6.4275
326,227,303,761,366,6.29,6.1,6.215000000000001
990,334,67,532,921,6.63,6.51,6.195
116,938,738,624,356,6.55,6.48,6.637499999999999
444,163,160,261,914,6.62,6.78,6.580000000000001
398,152,441,745,800,6.66,6.07,6.1425
