n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,877.69,50.84,54.08
64,261,120,507,779,875.58,60.57,69.91999999999999
460,483,667,388,807,876.12,58.78,60.19999999999998
214,96,499,29,914,874.47,123.03,149.24000000000015
855,399,443,622,780,875.13,63.82,63.92
785,2,712,456,272,879.18,88.48,95.00000000000004
738,821,234,605,967,876.69,64.58,70.28000000000004
104,923,325,31,22,875.48,108.41,121.03999999999998
26,665,554,9,961,877.77,202.13,221.00000000000009
902,390,702,221,992,877.72,38.64,39.91999999999999
432,743,29,540,227,873.85,64.45,78.80000000000001
782,448,961,507,566,876.13,55.92,60.43999999999998
238,353,236,693,224,874.63,84.81,88.4
779,470,975,296,948,877.31,25.37,25.759999999999998
22,426,857,938,569,875.41,62.52,67.64
944,657,102,190,644,879.03,74.92,78.32000000000005
741,880,303,123,760,875.89,45.34,45.31999999999999
340,917,738,996,728,873.61,61.93,67.28000000000006
512,958,990,432,519,876.42,45.81,49.04
849,932,686,194,310,878.08,48.83,47.95999999999999
290,601,996,903,511,879.34,55.8,59.12
866,963,517,402,603,878.17,32.96,34.519999999999996
873,35,491,248,761,875.25,79.18,78.2
816,413,424,680,177,876.12,79.79,80.84000000000005
375,561,903,719,794,876.69,38.69,39.91999999999999
690,755,383,88,449,878.0,103.84,104.96000000000006
679,520,110,797,167,873.98,56.5,66.80000000000001
533,860,402,379,501,875.45,34.27,38.47999999999999
750,30,480,44,315,877.23,132.37,147.44000000000005
720,868,629,607,592,875.9,52.95,51.800000000000004
403,662,174,172,514,877.17,100.36,104.12000000000003
232,12,789,204,552,877.75,118.5,127.39999999999999
942,880,561,237,414,877.45,47.49,46.75999999999999
526,352,975,867,591,876.72,47.19,47.36
361,470,931,275,675,874.7,49.45,52.28
561,623,980,746,5,874.78,143.88,147.0800000000001
392,802,877,840,977,878.57,39.16,40.639999999999986
907,960,758,524,828,877.19,77.6,87.92000000000004
132,531,796,574,210,875.11,96.66,121.7600000000001
436,972,57,492,890,877.68,96.71,100.88000000000005
373,583,567,204,963,874.92,44.71,45.67999999999999
516,423,496,832,365,876.83,36.33,36.44
424,354,1,551,553,874.89,53.88,55.639999999999986
638,805,627,339,469,875.85,64.27,73.52000000000001
614,28,823,235,650,875.13,119.36,151.16000000000008
181,563,598,185,881,876.96,67.49,67.52000000000001
93,817,564,816,871,876.47,85.87,90.92000000000007
836,953,261,33,861,877.35,84.41,91.40000000000006
966,689,72,85,888,877.11,87.43,97.52000000000005
17,463,14,772,773,875.65,177.38,198.44000000000005
287,255,275,112,816,875.63,63.02,66.32
639,189,352,297,71,876.71,78.74,81.79999999999998
171,163,261,540,974,874.24,50.62,52.03999999999999
172,672,279,663,728,877.15,69.4,73.28000000000004
301,465,719,329,508,876.03,85.96,89.24000000000005
485,116,24,319,395,875.6,105.48,116.96000000000001
351,431,815,192,264,877.27,87.9,113.00000000000011
111,259,921,747,522,874.86,85.46,92.24000000000007
214,988,620,442,836,877.97,98.27,102.44000000000005
998,21,230,18,406,878.53,142.77,159.56000000000006
149,36,736,982,164,874.8,132.6,144.56000000000003
456,721,518,694,436,874.92,44.06,43.879999999999995
557,852,225,999,645,877.1,64.8,69.44
816,711,528,461,228,876.76,38.01,39.08
536,664,31,404,691,875.34,104.07,133.0400000000001
589,822,328,675,646,875.37,44.41,44.47999999999999
436,60,755,305,128,875.51,94.99,106.16000000000004
991,217,896,48,313,876.55,59.19,61.39999999999999
72,879,78,317,939,875.29,106.12,136.52000000000015
961,305,761,162,426,877.82,60.07,62.36000000000001
578,258,133,8,574,874.57,134.62,149.72
899,870,38,604,839,876.19,48.4,51.91999999999999
222,985,922,583,471,875.09,43.52,45.07999999999999
175,847,888,890,997,876.28,51.79,55.28
798,720,637,521,38,876.97,85.54,92.48000000000005
387,205,355,101,210,876.78,88.07,95.96000000000004
587,690,918,443,605,877.57,90.28,93.20000000000005
198,504,106,960,681,874.99,78.63,81.92
399,303,516,511,17,876.23,100.66,110.24000000000005
333,626,892,411,921,875.47,85.3,83.36000000000006
288,18,160,205,878,875.5,125.35,140.72000000000006
335,830,576,801,138,876.72,69.26,69.80000000000001
347,439,218,272,690,874.98,53.73,56.11999999999999
98,857,388,954,560,877.94,37.84,37.879999999999995
352,936,903,857,703,878.74,42.96,45.2
547,496,786,545,240,878.17,82.76,80.48000000000005
66,742,41,86,136,877.82,104.04,113.84000000000003
173,170,932,551,218,879.97,73.68,75.56
274,777,340,614,518,877.22,32.31,38.36
861,261,376,346,348,876.1,43.19,43.64
116,298,240,888,966,875.13,93.03,95.36000000000006
618,798,977,732,908,875.6,63.79,65.24000000000005
500,138,593,564,788,874.75,38.58,39.07999999999999
106,328,40,416,74,874.34,119.94,132.08000000000004
389,886,807,150,848,876.28,84.31,87.80000000000004
128,349,117,629,601,876.08,86.86,99.68
800,948,387,78,584,877.44,59.25,62.95999999999998
563,229,579,83,975,876.9,61.24,60.199999999999996
273,373,912,302,577,877.52,40.23,41.35999999999999
547,947,117,468,918,875.61,72.65,78.08
