n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,7650.7900,440,261,944,692,939,275,344
7,7640.9500,440,261,944,692,241,275,344
7,7633.6900,344,902,939,944,275,245,440
7,7615.9900,440,261,461,241,939,377,344
7,7615.9900,440,261,461,241,939,377,344
7,7615.9900,440,261,461,241,939,377,344
7,7603.6600,347,902,944,692,939,275,344
7,7603.6600,347,902,944,692,939,275,344
7,7603.6600,347,902,944,692,939,275,344
7,7603.6600,347,902,944,692,939,275,344
7,7603.6600,347,902,944,692,939,275,344
7,7603.6600,347,902,944,692,939,275,344
7,7603.6600,347,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7596.2800,440,902,944,692,939,275,344
7,7594.5100,440,261,944,307,241,377,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7593.1600,440,261,461,241,939,275,344
7,7587.5200,440,902,944,692,241,275,344
7,7587.5200,440,902,944,692,241,275,344
7,7587.5200,440,902,944,692,241,275,344
7,7587.5200,440,902,944,692,241,275,344
7,7587.5200,440,902,944,692,241,275,344
7,7587.5200,440,902,944,692,241,275,344
7,7583.4400,347,902,944,692,241,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7564.0900,261,902,944,241,939,275,344
7,7546.6300,344,109,939,944,275,692,440
7,7544.5000,261,902,709,241,307,275,344
7,7544.3500,261,902,763,241,307,344,377
7,7544.3500,261,902,763,241,307,344,377
7,7541.8000,440,902,461,241,939,377,344
7,7532.2900,344,902,939,944,606,692,440
7,7529.5000,440,261,461,241,939,275,377
7,7529.5000,440,261,461,241,939,275,377
7,7529.5000,440,261,461,241,939,275,377
7,7529.5000,440,261,461,241,939,275,377
