n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,7584.1900,967,939,402,117,731,7,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7537.8700,967,234,939,821,731,398,317
7,7525.9600,967,939,402,602,731,924,317
7,7524.9400,967,234,697,398,821,731,317
7,7516.9300,967,939,402,505,731,604,317
7,7497.4900,967,117,939,402,731,604,317
7,7497.4900,967,117,939,402,731,604,317
7,7497.4900,967,117,939,402,731,604,317
7,7497.4900,967,117,939,402,731,604,317
7,7497.4900,967,117,939,402,731,604,317
7,7492.8700,967,684,402,117,731,604,317
7,7492.8700,967,684,402,117,731,604,317
7,7492.8700,967,684,402,117,731,604,317
7,7492.8700,967,684,402,117,731,604,317
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
7,7483.3000,317,939,731,402,602,604,967
