n_nodes,influence,n0,n1,n2,n3,n4
5,36.0300,13,46,22,14,21
5,36.0300,13,46,22,14,21
5,36.0300,13,46,22,14,21
5,36.0300,13,46,22,14,21
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
5,35.2600,21,13,22,14,177
