n_nodes,influence,n0,n1,n2,n3,n4
5,45.5500,20,132,7,8,58
5,44.4000,51,165,7,8,58
5,43.9400,32,165,8,58,7
5,43.7500,32,132,8,58,7
5,43.7500,32,132,8,58,7
5,43.2700,32,132,165,8,7
5,42.9100,32,119,7,8,58
5,42.2300,32,547,7,8,58
5,42.2300,32,547,7,8,58
5,42.2300,32,547,7,8,58
5,42.2300,32,547,8,58,7
5,42.2300,32,547,8,58,7
5,42.2300,32,547,7,8,58
5,42.0700,259,165,7,8,32
5,42.0700,259,165,7,8,32
5,41.9600,77,547,7,8,58
5,41.7800,32,547,7,8,28
5,41.7800,32,547,7,8,28
5,41.7800,32,547,7,8,28
5,41.7800,32,547,7,8,28
5,41.6300,222,165,7,8,32
5,41.6300,222,165,7,8,32
5,41.6300,222,165,7,8,32
5,41.6300,222,165,7,8,32
5,41.6300,222,165,7,8,32
5,41.6300,222,165,7,8,32
5,41.6300,222,165,7,8,32
5,41.5700,494,165,7,8,58
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,58,259,165,8,7
5,41.5600,259,165,7,8,58
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,58,259,165,8,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,7,8,58
5,41.5600,259,165,8,58,7
5,41.5600,58,259,165,8,7
5,41.5600,58,259,165,8,7
5,41.5600,259,165,8,58,7
5,41.5600,58,259,165,8,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
5,41.5600,259,165,8,58,7
