n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,367.0300,642,195,4,5,8,395,941,28,19,60
10,366.7600,642,195,4,5,8,941,28,209,156,60
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,362.2000,642,195,4,5,941,8,60,313,209,28
10,361.7200,642,195,4,5,8,941,28,209,313,68
10,358.6600,642,195,4,5,8,941,60,313,263,28
10,358.6600,642,195,4,5,8,941,60,313,263,28
10,358.6600,642,195,4,5,8,941,60,313,263,28
10,355.6300,642,195,4,5,8,941,629,209,313,60
10,355.1500,642,195,4,5,8,108,60,395,762,28
10,355.1200,642,195,4,5,8,941,60,313,76,28
10,353.9500,242,195,4,5,8,941,60,313,762,19
10,353.5900,642,195,4,5,8,108,28,313,762,60
10,353.5900,642,195,4,5,8,108,28,313,762,60
10,353.5900,642,195,4,5,8,108,28,313,762,60
10,353.5900,642,195,4,5,8,108,28,313,762,60
10,353.5900,642,195,4,5,8,108,28,313,762,60
10,353.5900,642,195,4,5,8,108,28,313,762,60
10,353.5900,642,195,4,5,8,108,28,313,762,60
10,353.5900,642,195,4,5,8,108,28,313,762,60
10,353.2300,642,195,4,5,8,941,60,313,762,19
10,353.2300,642,195,4,5,8,941,60,313,762,19
10,351.7900,171,195,4,5,8,941,28,313,762,60
10,351.7900,171,195,4,5,8,941,60,313,762,28
10,350.8300,642,195,4,5,8,941,60,313,554,28
10,349.3900,642,195,4,5,459,8,941,28,313,60
10,349.3900,642,195,4,5,8,269,941,28,762,60
10,348.5500,642,195,4,5,8,888,60,313,762,28
10,348.4000,642,195,4,5,8,941,60,313,796,28
10,348.4000,642,195,4,5,8,941,60,313,796,28
10,348.4000,642,195,4,5,8,941,60,313,796,28
