n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,339.4600,66,579,21,102,742,8,40,10,746,5
10,332.2300,66,113,5,678,133,8,684,463,17,27
10,327.3700,66,5,133,742,8,712,678,377,17,27
10,327.0700,66,5,133,742,8,712,678,736,17,27
10,325.3000,66,579,133,5,8,712,463,17,678,27
10,321.9100,66,579,133,102,742,8,40,10,123,5
10,321.9100,66,579,133,102,742,8,40,10,123,5
10,321.3700,66,742,5,133,678,8,684,463,17,27
10,320.9500,66,258,5,678,133,8,408,463,17,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,320.6200,66,742,133,5,8,712,463,17,678,27
10,318.9100,66,5,133,742,8,712,678,837,17,27
10,318.6700,66,258,133,5,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,318.6700,66,258,5,133,678,8,684,463,17,27
10,317.9800,66,5,480,742,8,712,678,463,17,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,5,133,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
10,317.9200,66,258,133,5,8,712,463,17,678,27
