n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,334.6000,3,4,36,976,629,22,21,45,285,62
10,334.6000,3,4,36,976,629,22,21,45,285,62
10,334.6000,3,4,36,976,629,22,21,45,285,62
10,333.1300,3,4,36,45,976,629,22,21,350,62
10,332.1700,3,4,27,976,629,22,21,986,285,62
10,331.9000,3,4,36,629,22,21,986,45,285,62
10,329.0500,3,4,36,976,629,22,21,986,364,62
10,327.6400,3,4,36,976,789,22,21,986,285,62
10,327.6400,3,4,36,976,789,22,21,986,285,62
10,327.5800,3,4,36,976,629,22,21,986,676,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,4,36,629,22,21,986,976,285,62
10,324.1300,3,629,4,36,22,21,986,976,285,62
