n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,327.6400,2,100,36,6,8,285,298,14,403,95
10,327.6400,2,100,36,6,8,285,298,14,403,95
10,327.6400,2,100,36,6,8,285,298,14,403,95
10,325.4200,2,100,36,6,8,911,298,14,403,95
10,323.7100,2,62,394,36,8,266,14,6,403,95
10,323.7100,2,62,394,36,8,266,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,6,8,937,298,14,403,95
10,322.9600,2,100,36,6,8,937,298,14,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.9600,2,100,36,8,937,298,14,6,403,95
10,322.6000,2,100,36,8,937,298,14,6,153,95
10,321.3100,2,100,36,6,8,236,298,14,403,95
10,319.9900,2,341,36,6,8,937,298,14,403,95
10,319.6000,2,983,36,6,8,298,14,403,285,95
10,317.4700,2,36,266,8,937,298,14,6,403,95
10,317.4700,2,36,266,8,937,298,14,6,403,95
10,317.3200,2,100,36,6,8,937,298,14,966,95
10,317.2000,2,100,36,6,8,937,298,14,403,293
10,316.9000,2,100,36,6,8,937,298,14,403,967
10,314.3200,2,100,41,6,8,937,298,14,403,95
10,314.2600,2,85,36,6,8,937,298,14,403,95
10,314.2600,2,85,36,8,937,298,14,6,403,95
10,314.2600,2,85,36,6,8,937,298,14,403,95
10,314.2600,2,85,36,6,8,937,298,14,403,95
10,314.2600,2,85,36,6,8,937,298,14,403,95
10,314.2600,2,85,36,6,8,937,298,14,403,95
10,314.2600,2,85,36,6,8,937,298,14,403,95
10,314.2300,2,837,36,6,8,937,298,14,403,95
10,313.0300,2,100,36,8,937,298,14,6,153,893
10,305.0800,2,100,36,8,29,219,14,403,153,95
10,305.0800,2,100,36,8,29,219,14,403,153,95
10,305.0800,2,100,36,8,29,219,14,403,153,95
10,304.9600,2,423,36,8,14,403,153,219,29,95
10,304.5700,2,341,36,6,8,937,403,472,153,29
10,303.3700,2,100,36,6,8,937,298,265,403,95
10,303.3700,2,100,36,6,8,937,298,265,403,95
10,302.5000,2,100,36,8,29,14,403,472,153,95
10,301.1500,2,100,36,8,217,14,403,472,153,29
10,300.0400,2,100,36,8,29,403,561,937,14,95
10,300.0400,2,100,36,8,29,403,561,937,14,95
10,298.6000,2,100,36,6,8,730,298,265,403,95
10,294.5200,754,36,6,8,394,266,14,403,62,95
10,292.5700,2,100,36,8,29,14,403,472,153,893
10,292.5700,2,100,36,8,29,14,403,472,153,893
10,292.5700,2,100,36,8,29,14,403,472,153,893
10,292.5700,2,100,36,8,29,14,403,472,153,893
10,292.5700,2,100,36,8,29,14,403,472,153,893
10,292.5700,2,100,36,8,29,14,403,472,153,893
10,292.5700,2,100,36,8,29,14,403,472,153,893
