n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,779.92,39.1,39.25
93,86,369,855,173,779.44,64.9,66.25
753,828,685,874,315,779.49,35.19,36.5
257,620,217,621,36,777.37,74.23,76.75
595,697,162,441,653,779.43,34.83,36.0
402,822,740,880,521,778.31,21.12,22.5
972,380,557,958,455,781.22,40.15,40.25
514,274,922,36,891,781.54,79.37,85.25
28,372,476,954,326,777.87,90.34,105.5
929,389,433,913,905,778.02,33.56,34.25
538,168,573,181,241,778.34,71.72,92.0
236,24,180,332,177,774.53,103.06,106.75
139,522,522,368,526,779.36,31.86,44.75
690,573,186,915,456,771.01,32.2,33.25
815,424,752,537,928,770.24,37.43,39.0
930,781,372,808,607,779.89,38.05,44.75
362,370,879,984,456,778.04,34.53,35.75
165,977,772,409,732,782.04,34.88,36.25
756,472,670,543,255,778.01,58.68,57.5
501,285,947,510,512,778.73,41.89,43.5
527,851,815,362,677,778.3,35.34,35.25
904,465,921,924,472,782.17,21.37,21.75
359,581,743,942,570,779.71,60.08,59.75
741,467,498,674,227,769.19,40.85,36.0
963,332,834,716,855,781.28,37.38,35.5
170,897,929,631,274,779.34,44.1,44.75
791,933,491,316,310,778.44,25.98,27.5
980,818,723,851,516,780.03,28.74,28.5
575,530,519,667,630,780.72,58.61,61.25
602,416,319,748,212,778.16,74.91,83.5
500,524,375,956,700,778.47,67.28,65.75
638,903,77,803,840,779.56,57.61,60.5
349,743,8,929,834,780.01,66.4,70.5
195,762,108,60,588,779.16,45.89,48.0
668,50,279,605,232,776.65,64.08,64.25
698,896,937,108,772,775.86,45.19,48.25
534,139,874,272,250,780.1,28.38,28.75
844,215,966,901,61,777.45,61.6,62.75
433,919,734,777,32,782.45,54.12,57.0
58,371,368,176,255,779.28,69.33,74.75
688,24,84,117,977,775.79,96.16,108.75
69,25,41,746,940,778.34,105.08,111.75
21,382,261,130,832,777.69,51.21,54.5
958,160,752,188,535,781.12,40.11,39.0
708,1,394,603,44,778.65,88.32,110.5
813,253,155,994,37,779.18,52.44,59.25
4,352,960,630,642,776.11,130.18,143.25
760,765,115,292,345,778.88,41.36,42.75
500,31,315,459,564,775.75,50.44,50.25
784,619,757,46,923,781.96,47.6,50.25
270,773,411,883,636,780.12,43.76,44.25
722,157,484,981,230,778.16,62.39,64.5
95,676,703,323,858,774.48,67.0,71.75
104,24,458,807,895,776.53,84.45,90.0
970,130,530,598,799,781.58,53.52,59.25
402,498,527,335,147,777.32,47.61,44.75
895,982,349,265,268,779.35,49.56,51.5
620,993,429,668,18,779.39,93.99,97.75
716,571,982,143,686,780.34,36.01,37.75
58,259,34,134,165,779.85,101.93,118.75
174,98,464,650,237,779.92,65.57,68.75
520,938,725,956,32,779.15,72.39,82.0
252,238,731,455,75,780.72,52.06,51.75
256,82,605,233,639,779.92,51.04,63.5
810,819,638,726,368,778.56,41.42,47.5
262,700,433,285,538,781.37,60.72,66.75
768,4,154,36,393,778.04,149.48,160.25
418,164,113,524,741,776.65,72.13,73.25
89,246,104,102,20,780.25,105.48,142.5
186,768,237,107,222,779.34,47.82,50.5
25,533,685,475,464,780.51,46.46,49.5
317,548,657,389,217,777.36,63.54,65.5
701,928,778,986,215,778.01,48.55,51.75
746,825,444,435,523,770.89,41.91,40.5
21,595,605,52,902,778.16,60.17,64.25
428,951,537,595,185,779.5,47.31,46.5
942,96,679,821,491,777.56,50.46,53.0
374,19,531,983,943,777.34,61.2,64.5
121,625,375,296,706,780.96,34.45,36.0
954,381,315,19,895,776.79,77.59,88.0
701,422,103,107,313,779.69,62.1,68.75
203,860,793,688,845,780.15,66.88,78.25
16,831,462,61,420,779.86,69.55,77.0
652,497,474,213,910,773.28,30.72,30.5
602,628,75,5,291,779.52,98.58,100.75
24,381,313,957,740,780.43,102.37,105.25
78,224,773,502,196,780.15,41.26,43.0
118,585,382,401,733,769.69,34.83,37.25
474,143,771,353,404,778.85,64.01,66.75
908,124,260,124,125,780.45,76.38,93.5
82,631,870,342,656,779.08,42.27,43.75
400,982,217,709,107,781.61,43.58,42.75
25,633,674,481,795,779.05,50.73,52.25
44,740,722,509,297,776.41,77.2,84.0
366,982,468,144,817,778.98,51.47,51.25
383,275,495,538,886,779.14,62.33,75.75
489,736,977,745,823,775.01,57.6,64.25
429,954,503,856,696,778.86,51.66,51.0
303,404,237,160,500,778.43,60.56,64.75
610,265,561,437,712,778.41,40.17,41.0
