n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,511.3600,0,3,21,5,6,7,8,9,14,13
10,511.3600,0,3,21,5,6,7,8,9,13,14
10,508.9300,0,3,21,5,4,6,7,9,14,13
10,508.9300,0,3,21,5,4,6,7,9,14,13
10,507.7900,0,51,4,5,6,7,8,9,14,13
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.7900,0,51,4,5,6,7,8,9,13,14
10,507.6700,0,51,3,5,4,6,7,9,14,13
10,507.6700,0,51,3,5,4,6,7,9,14,13
10,507.6700,0,51,3,5,4,6,7,9,14,13
10,507.6700,0,51,3,5,4,6,7,9,14,13
10,507.6700,0,51,3,5,4,6,7,9,14,13
10,507.6700,0,51,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,13,14
10,504.8500,8,0,3,5,4,6,7,9,13,14
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
10,504.8500,8,0,3,5,4,6,7,9,14,13
