n_nodes,influence,n0,n1,n2,n3,n4
5,5760.0500,231,401,344,60,157
5,5760.0500,231,401,344,60,157
5,5708.6000,890,401,344,60,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,401,365,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,401,365,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5696.2100,365,401,344,966,157
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,365,344,60,157
5,5691.6200,401,365,344,60,157
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,365,344,60,157
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,365,344,60,157
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,365,344,60,157
5,5691.6200,401,365,344,60,157
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,365,344,60,157
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
5,5691.6200,401,157,365,344,60
