n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,105.26,11.15,11.920000000000002
64,261,120,507,779,135.01,13.85,14.88
460,483,667,388,807,101.84,11.97,13.000000000000002
214,96,499,29,914,146.47,25.82,24.359999999999985
855,399,443,622,780,112.91,13.45,13.280000000000001
785,2,712,456,272,110.7,16.49,17.399999999999995
738,821,234,605,967,87.85,13.59,13.719999999999995
104,923,325,31,22,160.73,23.53,22.960000000000004
26,665,554,9,961,169.98,37.33,36.6
902,390,702,221,992,85.08,10.93,10.48
432,743,29,540,227,114.25,16.21,15.200000000000003
782,448,961,507,566,108.43,13.71,13.160000000000004
238,353,236,693,224,134.62,17.23,17.599999999999998
779,470,975,296,948,65.88,9.16,8.64
22,426,857,938,569,138.73,14.81,15.16
944,657,102,190,644,100.67,15.9,15.279999999999994
741,880,303,123,760,93.04,12.24,11.88
340,917,738,996,728,97.39,13.56,13.519999999999992
512,958,990,432,519,88.3,11.11,11.360000000000001
849,932,686,194,310,107.97,12.57,12.44
290,601,996,903,511,106.31,13.59,12.88
866,963,517,402,603,82.67,10.11,9.879999999999999
873,35,491,248,761,135.31,15.15,15.8
816,413,424,680,177,95.72,14.03,15.159999999999993
375,561,903,719,794,78.81,10.42,10.48
690,755,383,88,449,135.47,17.2,18.639999999999993
679,520,110,797,167,112.75,13.44,13.600000000000001
533,860,402,379,501,88.85,9.39,10.32
750,30,480,44,315,146.83,25.97,25.75999999999999
720,868,629,607,592,114.94,11.84,11.8
403,662,174,172,514,116.23,17.39,18.679999999999993
232,12,789,204,552,136.37,21.41,22.99999999999999
942,880,561,237,414,100.68,12.04,11.639999999999999
526,352,975,867,591,98.36,11.18,11.440000000000001
361,470,931,275,675,114.78,11.46,11.720000000000002
561,623,980,746,5,137.54,24.63,24.519999999999996
392,802,877,840,977,89.1,10.45,10.56
907,960,758,524,828,107.87,15.49,15.68
132,531,796,574,210,127.35,19.88,20.639999999999986
436,972,57,492,890,121.24,18.54,17.91999999999999
373,583,567,204,963,96.85,11.13,11.52
516,423,496,832,365,81.71,9.74,10.360000000000001
424,354,1,551,553,113.94,12.61,12.360000000000003
638,805,627,339,469,113.53,15.19,14.48
614,28,823,235,650,147.08,22.71,25.239999999999984
181,563,598,185,881,94.74,13.69,14.079999999999998
93,817,564,816,871,110.93,17.9,16.679999999999993
836,953,261,33,861,133.6,19.65,18.199999999999992
966,689,72,85,888,120.01,17.63,17.279999999999994
17,463,14,772,773,174.52,34.51,33.16
287,255,275,112,816,108.33,15.23,14.480000000000002
639,189,352,297,71,127.19,17.08,16.200000000000003
171,163,261,540,974,105.01,13.14,13.16
172,672,279,663,728,94.84,14.27,14.319999999999993
301,465,719,329,508,121.24,15.96,16.359999999999992
485,116,24,319,395,147.56,21.64,22.240000000000006
351,431,815,192,264,111.9,19.2,18.99999999999999
111,259,921,747,522,113.87,16.96,16.15999999999999
214,988,620,442,836,129.18,18.29,18.359999999999996
998,21,230,18,406,160.7,28.54,29.639999999999993
149,36,736,982,164,161.5,25.21,25.04
456,721,518,694,436,81.63,10.24,10.920000000000002
557,852,225,999,645,124.73,14.47,14.16
816,711,528,461,228,80.23,10.01,10.52
536,664,31,404,691,137.42,21.6,22.159999999999986
589,822,328,675,646,108.55,11.21,11.120000000000001
436,60,755,305,128,126.79,18.82,19.83999999999999
991,217,896,48,313,108.23,12.96,13.800000000000002
72,879,78,317,939,128.46,21.26,21.479999999999983
961,305,761,162,426,119.28,13.42,13.240000000000002
578,258,133,8,574,158.63,24.12,25.079999999999995
899,870,38,604,839,112.5,12.49,12.080000000000002
222,985,922,583,471,74.98,11.34,11.32
175,847,888,890,997,103.08,12.14,12.720000000000002
798,720,637,521,38,122.77,15.96,16.71999999999999
387,205,355,101,210,105.5,17.03,17.639999999999993
587,690,918,443,605,110.8,14.25,16.39999999999999
198,504,106,960,681,110.19,15.07,16.080000000000002
399,303,516,511,17,144.18,20.67,19.759999999999998
333,626,892,411,921,119.05,15.88,15.439999999999996
288,18,160,205,878,149.39,24.56,25.679999999999993
335,830,576,801,138,106.52,14.28,13.800000000000002
347,439,218,272,690,126.85,12.31,12.680000000000001
98,857,388,954,560,97.12,10.94,10.92
352,936,903,857,703,96.51,11.53,11.200000000000003
547,496,786,545,240,92.63,17.19,15.519999999999994
66,742,41,86,136,139.27,19.92,20.559999999999995
173,170,932,551,218,114.09,15.21,14.440000000000001
274,777,340,614,518,82.21,9.78,10.44
861,261,376,346,348,83.72,11.17,11.56
116,298,240,888,966,116.53,15.52,17.439999999999994
618,798,977,732,908,78.91,12.86,13.159999999999993
500,138,593,564,788,81.86,10.49,10.120000000000001
106,328,40,416,74,155.99,22.72,23.519999999999996
389,886,807,150,848,108.67,15.41,15.799999999999994
128,349,117,629,601,138.09,18.74,19.12
800,948,387,78,584,108.26,13.45,13.440000000000001
563,229,579,83,975,89.46,14.3,13.8
273,373,912,302,577,87.68,10.47,10.64
547,947,117,468,918,126.55,16.86,16.720000000000002
