n_nodes,influence,n0,n1,n2,n3,n4
5,67.1999,11,7,3,20,317
5,66.4741,36,7,3,20,317
5,66.4741,36,7,3,20,317
5,62.8300,3,304,7,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,32,7,11,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.2971,11,7,32,20,317
5,52.0589,32,7,11,20,265
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
5,52.0301,32,36,317,7,20
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
5,52.0301,36,7,32,20,317
