n_nodes,influence,n0,n1,n2,n3,n4
5,1520.1500,30,13,14,21,63
5,1520.1500,30,13,14,21,63
5,1520.1500,30,13,14,21,63
5,1520.1500,30,13,14,21,63
5,1520.1500,30,13,14,21,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1509.7100,21,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
5,1466.4200,30,13,14,22,63
