n_nodes,influence,n0,n1,n2,n3,n4
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2263.8200,4,6,8,7,21
5,2262.1100,4,6,8,9,21
5,2262.1100,4,6,8,9,21
5,2262.1100,4,6,8,9,21
5,2262.1100,4,6,8,9,21
5,2262.1100,4,6,8,9,21
5,2262.1100,4,6,8,9,21
5,2261.9300,4,6,8,50,7
5,2261.9300,4,6,8,50,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2202.1700,4,6,8,912,7
5,2170.0400,4,6,7,8,479
5,2159.1500,4,6,7,8,482
5,2158.4300,4,6,7,8,517
5,2157.8000,4,6,7,8,882
5,2150.3300,4,6,7,8,646
5,2129.1800,4,6,8,50,21
5,2129.1800,4,6,8,50,21
5,2129.1800,4,6,8,50,21
5,2129.1800,4,6,8,50,21
5,2129.1800,4,6,8,50,21
5,2129.1800,4,6,8,50,21
5,2129.1800,4,6,8,50,21
5,2129.1800,4,6,8,50,21
5,2129.1800,4,6,8,50,21
