n_nodes,influence,n0,n1,n2,n3,n4
5,108.3113,34,6,8,9,7
5,92.7532,34,6,8,9,58
5,92.7532,34,6,8,9,58
5,92.7532,34,6,8,9,58
5,90.4767,34,6,8,526,7
5,90.4767,34,6,8,526,7
5,90.4767,34,6,8,526,7
5,90.4767,34,6,8,526,7
5,90.4767,34,6,8,526,7
5,90.4767,34,6,8,526,7
5,90.4767,34,6,8,526,7
5,90.4767,34,6,8,526,7
5,90.4767,34,6,8,526,7
5,90.1055,6,7,8,743,50
5,90.1055,6,7,8,743,50
5,90.1055,6,7,8,743,50
5,90.1055,6,7,8,743,50
5,90.1055,6,7,8,743,50
5,90.1055,6,7,8,743,50
5,90.1055,6,7,8,743,50
5,90.1055,6,7,8,743,50
5,87.5882,6,743,8,9,58
5,85.6402,6,7,8,743,479
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
5,85.3536,6,743,8,526,7
