n_nodes,influence,n0,n1,n2,n3,n4
5,30058.9400,795,507,664,347,7
5,30058.9400,795,507,664,347,7
5,30058.9400,795,507,664,347,7
5,30058.9400,795,507,664,347,7
5,30058.9400,795,507,664,347,7
5,30058.9400,795,507,664,347,7
5,30050.8900,795,507,664,347,763
5,30050.8900,795,507,664,347,763
5,30050.8900,795,507,664,347,763
5,30050.8900,795,507,664,347,763
5,29865.9500,966,177,402,155,507
5,29865.9500,966,177,402,155,507
5,29865.9500,966,177,402,155,507
5,29865.9500,966,177,402,155,507
5,29865.9500,966,177,402,155,507
5,29851.1100,786,177,507,664,347
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,347,507,664,7
5,29803.8600,177,507,664,347,7
5,29803.8600,177,347,507,664,7
5,29797.2800,177,347,507,664,763
5,29797.2800,177,347,507,664,763
5,29797.2800,177,347,507,664,763
5,29797.2800,177,347,507,664,763
5,29797.2800,177,507,664,347,763
