n_nodes,influence,n0,n1,n2,n3,n4
5,30084.1400,659,394,46,271,608
5,30084.1400,608,394,46,271,659
5,30084.1400,608,394,46,271,659
5,30084.1400,608,394,46,271,659
5,30084.1400,608,394,46,271,659
5,30084.1400,608,394,46,271,659
5,30070.9800,659,394,777,46,608
5,30070.9800,659,394,777,46,608
5,30070.9800,659,394,777,46,608
5,30070.9800,659,394,777,46,608
5,30070.9800,659,394,777,46,608
5,30070.9800,659,394,777,46,608
5,29897.3800,608,394,46,347,505
5,29897.3800,608,394,46,347,505
5,29894.4400,608,23,777,46,659
5,29894.4400,608,23,777,46,659
5,29894.4400,608,23,777,46,659
5,29894.4400,608,23,777,46,659
5,29894.4400,608,23,777,46,659
5,29894.4400,608,23,777,46,659
5,29894.4400,608,23,777,46,659
5,29894.4400,608,23,777,46,659
5,29894.4400,608,23,777,46,659
5,29888.1400,659,394,777,46,505
5,29888.1400,659,394,777,46,505
5,29888.1400,659,394,777,46,505
5,29888.1400,659,394,777,46,505
5,29888.1400,659,394,777,46,505
5,29888.1400,659,394,777,46,505
5,29888.1400,659,394,777,46,505
5,29888.1400,659,394,777,46,505
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29854.7500,659,394,777,46,271
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
5,29845.2300,659,394,46,271,505
