n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,23.2627,583,967,939,821,202,731,317
7,23.2627,583,967,939,821,202,731,317
7,23.2627,583,967,939,821,202,731,317
7,23.2627,583,967,939,821,202,731,317
7,23.2627,583,967,939,821,202,731,317
7,23.2627,583,967,939,821,202,731,317
7,23.2627,583,967,939,821,202,731,317
7,23.1776,583,967,939,821,890,731,317
7,23.1776,583,967,939,821,890,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1525,583,967,234,939,454,731,317
7,23.1134,583,967,155,821,373,731,317
7,23.1040,583,967,939,505,373,731,317
7,23.1040,583,967,939,505,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0719,583,967,939,632,373,731,317
7,23.0642,967,583,939,713,763,317,731
7,23.0642,967,583,939,713,763,317,731
7,23.0557,583,967,939,867,373,731,317
7,23.0557,583,967,939,867,373,731,317
7,23.0557,583,967,939,867,373,731,317
7,23.0557,583,967,939,867,373,731,317
7,23.0530,583,967,939,763,373,731,317
7,23.0530,583,967,939,763,373,731,317
7,23.0530,583,967,939,763,373,731,317
7,23.0530,583,967,939,763,373,731,317
7,23.0530,583,967,939,763,373,731,317
7,23.0530,583,967,939,763,373,731,317
7,23.0530,583,967,939,763,373,731,317
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
7,23.0500,317,939,731,821,373,583,967
