n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,23.4875,707,430,401,89,7,394,250
7,23.4653,707,430,895,401,7,394,250
7,23.4417,707,544,430,401,7,394,250
7,23.4417,707,544,430,401,7,394,250
7,23.4417,707,544,430,401,7,394,250
7,23.4417,707,544,430,401,7,394,250
7,23.4417,707,544,430,401,7,394,250
7,23.4227,707,939,430,401,7,250,895
7,23.4227,707,939,430,401,7,250,895
7,23.3464,707,430,895,919,401,394,250
7,23.3464,707,430,895,919,401,394,250
7,23.3464,707,430,895,919,401,394,250
7,23.3464,707,430,895,919,401,394,250
7,23.3464,707,430,895,919,401,394,250
7,23.3464,707,430,895,919,401,394,250
7,23.3464,707,430,895,919,401,394,250
7,23.3147,362,707,7,394,430,401,250
7,23.3147,362,707,7,394,430,401,250
7,23.3004,707,544,430,919,401,394,250
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
7,23.2908,707,430,401,89,825,250,895
