n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,23.5886,165,944,401,731,900,707,157
7,23.5886,165,944,401,731,900,707,157
7,23.5725,707,900,902,401,786,535,157
7,23.5725,707,900,902,401,786,535,157
7,23.5725,707,900,902,401,786,535,157
7,23.5725,707,900,902,401,786,535,157
7,23.5725,707,900,902,401,786,535,157
7,23.5725,707,900,902,401,786,535,157
7,23.5725,707,900,902,401,786,535,157
7,23.5725,707,900,902,401,786,535,157
7,23.5725,707,900,902,401,786,535,157
7,23.5717,707,402,902,401,786,535,157
7,23.5518,165,944,401,731,786,535,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
7,23.5424,900,944,401,786,535,707,157
