n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
36,5,31,48,16,15.19,10.05,11.24
2,0,9,42,37,14.47,11.95,13.320000000000002
30,48,47,23,20,13.58,10.52,10.92
49,1,17,31,12,13.95,10.3,10.88
46,26,34,34,43,12.25,7.78,10.08
6,12,36,35,44,14.84,11.65,12.64
46,16,42,39,43,12.83,8.5,8.84
5,27,21,5,23,13.29,8.84,12.920000000000002
26,16,28,44,6,14.94,10.67,11.88
48,12,44,40,18,15.28,11.53,12.4
6,2,37,12,41,14.51,11.66,12.599999999999998
23,31,12,32,36,14.68,10.81,11.64
41,44,32,1,40,11.91,9.63,9.96
23,15,38,27,19,14.36,10.56,11.560000000000002
22,37,7,5,32,14.91,11.54,11.8
43,33,12,7,38,15.32,11.78,13.04
42,17,19,46,12,14.7,9.9,11.48
24,30,14,8,38,15.63,11.49,11.8
13,44,33,0,12,15.21,12.45,13.6
49,10,1,41,21,13.44,10.19,10.56
35,42,39,39,19,9.86,6.84,8.799999999999999
23,24,33,24,18,13.25,9.42,11.920000000000002
8,43,31,3,11,16.07,14.04,15.440000000000003
27,38,47,25,6,14.74,11.68,12.04
28,15,5,38,42,15.69,11.16,11.760000000000002
28,28,24,4,33,14.29,10.71,14.360000000000001
27,30,19,45,26,11.9,9.37,9.92
5,12,47,43,17,14.68,10.87,12.200000000000001
28,31,46,11,1,13.54,9.38,10.56
1,34,7,16,37,13.12,10.11,10.04
23,12,16,32,28,14.39,11.15,11.84
21,33,16,26,26,11.23,8.02,10.44
39,31,17,38,30,14.44,9.24,10.120000000000001
42,30,31,9,46,15.76,10.53,10.96
24,31,19,40,29,12.15,9.37,9.399999999999999
20,23,42,10,39,14.3,11.12,11.840000000000002
24,44,38,17,20,15.43,10.24,11.480000000000002
41,25,31,46,10,13.59,11.36,11.2
18,35,0,39,28,16.21,12.97,13.920000000000003
3,11,1,39,49,13.81,12.44,13.200000000000001
36,7,43,45,23,15.13,11.08,12.0
23,31,37,3,12,16.25,13.02,14.840000000000002
9,17,39,0,27,17.24,13.0,14.080000000000002
33,31,4,30,14,15.49,12.41,13.240000000000002
6,23,23,9,43,13.02,10.54,13.359999999999998
40,15,38,20,9,14.76,11.43,12.720000000000002
2,40,42,6,45,15.59,11.17,11.799999999999999
6,2,41,30,29,14.4,11.38,11.920000000000002
46,4,40,1,44,15.56,12.67,13.720000000000002
35,8,39,5,10,16.15,13.11,13.760000000000002
39,40,16,41,28,13.36,9.65,9.92
31,44,1,40,8,13.45,10.14,10.880000000000003
12,28,30,49,28,11.52,8.94,11.88
28,35,17,30,45,14.19,9.64,10.400000000000002
37,4,18,23,18,14.05,11.41,15.440000000000001
23,2,5,32,17,16.16,11.5,12.600000000000001
17,17,30,27,28,10.04,7.98,10.88
23,2,45,5,15,15.27,10.36,12.16
38,40,15,34,47,12.92,9.36,10.04
2,47,11,21,23,15.03,11.21,11.440000000000001
2,3,47,48,48,14.34,10.78,14.480000000000004
13,44,27,21,4,16.44,13.75,14.880000000000003
10,46,43,7,25,14.71,11.22,11.96
35,8,29,47,31,14.19,10.09,10.520000000000001
40,4,8,4,22,12.66,10.2,16.520000000000003
33,1,11,33,45,12.03,8.77,11.520000000000001
9,11,18,47,9,13.27,9.94,14.759999999999998
32,36,24,14,14,11.01,8.52,11.040000000000001
44,36,45,8,26,14.96,11.15,12.320000000000002
44,10,48,20,15,14.28,10.82,12.200000000000001
35,36,0,36,24,14.03,11.44,13.880000000000003
12,48,20,24,33,14.18,11.36,12.32
28,0,25,33,35,15.13,11.74,13.160000000000004
42,8,45,14,41,14.81,11.02,11.72
34,47,23,17,42,13.65,10.26,10.400000000000002
11,9,10,44,40,16.16,11.71,13.16
8,24,4,3,0,17.33,16.09,17.120000000000008
2,30,48,3,7,16.8,13.79,14.840000000000003
41,45,34,6,43,15.97,10.72,11.959999999999999
23,38,2,3,34,15.42,13.4,15.040000000000003
14,26,14,48,36,12.19,8.22,10.88
44,18,5,30,4,16.95,13.5,16.120000000000005
46,36,3,10,42,15.59,13.57,14.960000000000003
28,7,7,44,11,12.6,9.84,14.44
3,43,1,48,43,13.6,11.55,14.160000000000002
46,27,41,45,18,13.76,10.03,11.120000000000001
16,28,14,12,41,14.74,10.91,11.84
49,34,41,13,17,14.48,10.5,11.200000000000001
37,0,16,33,46,15.84,13.56,13.600000000000001
47,45,43,21,49,12.24,9.32,9.6
33,5,37,38,41,13.86,9.7,11.200000000000003
2,23,23,44,7,13.29,10.31,13.200000000000001
14,48,1,23,44,14.05,10.61,10.8
21,27,43,3,22,16.77,13.89,15.160000000000004
8,1,0,21,4,16.6,13.3,14.520000000000001
31,0,29,16,5,14.67,11.92,12.64
43,37,39,17,14,13.69,9.74,10.080000000000002
8,8,26,34,11,13.76,9.57,13.200000000000001
15,42,24,38,27,12.85,9.76,9.920000000000002
36,33,40,30,17,13.03,9.63,10.720000000000002
