n_nodes,influence,n0,n1,n2,n3,n4
5,15520.0000,865,709,507,707,789
5,15419.5000,789,731,597,890,507
5,15419.5000,789,731,597,890,507
5,15419.5000,789,731,597,890,507
5,15417.2500,709,865,789,507,731
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15406.7500,789,731,85,890,507
5,15396.0000,707,731,85,890,507
5,15356.2500,789,731,597,507,947
5,15356.2500,789,731,597,507,947
5,15356.2500,789,731,597,507,947
5,15356.2500,789,731,597,507,947
5,15356.2500,789,731,597,507,947
5,15356.2500,789,731,597,507,947
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15352.5000,709,420,507,707,789
5,15351.5000,947,684,789,507,731
5,15346.7500,789,731,85,507,947
5,15346.7500,789,731,85,507,947
5,15337.7500,789,731,697,890,507
5,15337.7500,789,731,697,890,507
5,15337.7500,789,731,697,890,507
5,15337.7500,789,731,697,890,507
5,15337.7500,789,731,697,890,507
5,15306.5000,709,789,597,507,947
