n_nodes,influence,n0,n1,n2,n3,n4
5,15893.7500,231,46,401,344,157
5,15893.7500,231,46,401,344,157
5,15784.2500,890,46,401,344,157
5,15784.2500,890,46,401,344,157
5,15784.2500,890,46,401,344,157
5,15784.2500,890,46,401,344,157
5,15784.2500,890,46,401,344,157
5,15784.2500,890,46,401,344,157
5,15784.2500,890,46,401,344,157
5,15784.2500,890,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15706.7500,504,46,401,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
5,15696.7500,46,401,715,344,157
