n_nodes,influence,n0,n1,n2,n3,n4
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31274.9800,795,46,401,344,157
5,31074.9200,684,347,401,344,157
5,31074.9200,684,347,401,344,157
5,31074.9200,684,347,401,344,157
5,31074.9200,684,347,401,344,157
5,31074.9200,684,347,401,344,157
5,31074.9200,684,347,401,344,157
5,30998.5500,795,46,401,344,507
5,30998.5500,795,46,401,344,507
5,30998.5500,795,46,401,344,507
5,30998.5500,795,46,401,344,507
5,30998.5500,795,46,401,344,507
5,30998.5500,795,46,401,344,507
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
5,30966.0000,684,46,401,344,157
