n_nodes,influence,n0,n1,n2,n3,n4
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51533.4200,795,46,401,344,157
5,51203.4800,684,347,401,344,157
5,51203.4800,684,347,401,344,157
5,51203.4800,684,347,401,344,157
5,51203.4800,684,347,401,344,157
5,51203.4800,684,347,401,344,157
5,51203.4800,684,347,401,344,157
5,51077.7500,795,46,401,344,507
5,51077.7500,795,46,401,344,507
5,51077.7500,795,46,401,344,507
5,51077.7500,795,46,401,344,507
5,51077.7500,795,46,401,344,507
5,51077.7500,795,46,401,344,507
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
5,51024.2000,684,46,401,344,157
