n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,10.22,7.37,7.280000000000001
64,261,120,507,779,12.67,8.75,8.470000000000002
460,483,667,388,807,11.73,7.35,7.700000000000003
214,96,499,29,914,16.48,10.31,11.089999999999996
855,399,443,622,780,10.39,7.14,7.7200000000000015
785,2,712,456,272,12.65,9.52,9.0
738,821,234,605,967,10.47,7.67,7.729999999999999
104,923,325,31,22,14.74,11.22,11.390000000000004
26,665,554,9,961,20.05,14.86,15.75
902,390,702,221,992,7.88,6.89,6.970000000000002
432,743,29,540,227,10.1,8.1,8.3
782,448,961,507,566,10.8,7.65,7.790000000000003
238,353,236,693,224,13.49,9.13,9.400000000000002
779,470,975,296,948,7.6,6.28,6.410000000000001
22,426,857,938,569,12.9,8.4,8.740000000000002
944,657,102,190,644,10.99,8.25,8.37
741,880,303,123,760,9.27,7.81,7.620000000000001
340,917,738,996,728,11.93,7.0,7.729999999999999
512,958,990,432,519,9.59,7.61,7.140000000000002
849,932,686,194,310,9.77,7.86,7.860000000000003
290,601,996,903,511,11.06,7.7,7.670000000000002
866,963,517,402,603,9.41,6.64,6.820000000000001
873,35,491,248,761,13.43,8.6,8.700000000000001
816,413,424,680,177,10.37,8.42,8.19
375,561,903,719,794,7.31,7.09,6.9700000000000015
690,755,383,88,449,13.98,10.07,9.36
679,520,110,797,167,9.1,7.59,7.800000000000002
533,860,402,379,501,9.04,6.82,6.9300000000000015
750,30,480,44,315,17.33,11.98,12.04
720,868,629,607,592,9.43,6.93,7.300000000000002
403,662,174,172,514,15.69,8.9,9.420000000000002
232,12,789,204,552,16.32,11.81,11.150000000000002
942,880,561,237,414,10.75,7.35,7.410000000000002
526,352,975,867,591,8.43,7.41,7.260000000000002
361,470,931,275,675,9.01,6.98,7.230000000000002
561,623,980,746,5,17.04,10.94,11.28
392,802,877,840,977,9.56,7.16,6.990000000000003
907,960,758,524,828,9.81,8.4,8.22
132,531,796,574,210,13.83,9.15,9.909999999999997
436,972,57,492,890,13.17,8.97,9.08
373,583,567,204,963,10.13,7.53,7.380000000000003
516,423,496,832,365,8.6,7.1,7.040000000000001
424,354,1,551,553,12.04,7.02,7.490000000000003
638,805,627,339,469,12.83,8.25,8.070000000000002
614,28,823,235,650,17.51,13.06,11.559999999999999
181,563,598,185,881,11.51,7.93,8.070000000000002
93,817,564,816,871,11.4,9.0,8.719999999999999
836,953,261,33,861,15.34,9.25,9.65
966,689,72,85,888,10.82,9.0,8.82
17,463,14,772,773,21.0,14.23,14.539999999999997
287,255,275,112,816,12.99,8.04,8.370000000000001
639,189,352,297,71,12.63,8.6,8.800000000000002
171,163,261,540,974,11.54,8.38,8.140000000000002
172,672,279,663,728,9.34,8.69,7.979999999999999
301,465,719,329,508,11.12,7.97,8.59
485,116,24,319,395,18.29,11.92,11.110000000000003
351,431,815,192,264,12.92,9.32,9.249999999999998
111,259,921,747,522,10.55,8.89,8.339999999999998
214,988,620,442,836,12.9,8.72,9.29
998,21,230,18,406,19.92,13.81,13.960000000000003
149,36,736,982,164,15.34,11.6,11.71
456,721,518,694,436,7.92,7.4,7.080000000000002
557,852,225,999,645,10.62,7.8,8.040000000000001
816,711,528,461,228,8.99,7.06,7.030000000000001
536,664,31,404,691,14.1,9.82,10.389999999999997
589,822,328,675,646,11.31,7.39,7.180000000000002
436,60,755,305,128,13.73,9.53,10.059999999999999
991,217,896,48,313,10.61,8.27,8.150000000000002
72,879,78,317,939,14.59,9.13,9.819999999999997
961,305,761,162,426,13.1,7.8,7.760000000000001
578,258,133,8,574,18.34,10.38,11.52
899,870,38,604,839,11.12,7.44,7.470000000000002
222,985,922,583,471,8.52,7.22,7.280000000000002
175,847,888,890,997,11.54,7.41,7.730000000000002
798,720,637,521,38,12.76,8.63,8.68
387,205,355,101,210,11.44,9.37,9.11
587,690,918,443,605,12.69,8.51,8.450000000000001
198,504,106,960,681,12.56,8.63,8.720000000000002
399,303,516,511,17,14.48,9.89,9.84
333,626,892,411,921,11.49,8.06,8.26
288,18,160,205,878,19.08,12.32,12.270000000000003
335,830,576,801,138,11.98,7.94,7.800000000000002
347,439,218,272,690,9.96,7.88,7.670000000000002
98,857,388,954,560,9.46,7.26,7.330000000000002
352,936,903,857,703,9.15,7.49,7.200000000000001
547,496,786,545,240,10.35,8.62,8.43
66,742,41,86,136,14.4,10.58,10.190000000000001
173,170,932,551,218,11.64,8.04,7.960000000000002
274,777,340,614,518,8.18,6.89,7.010000000000002
861,261,376,346,348,7.6,7.32,7.490000000000002
116,298,240,888,966,13.44,8.48,9.01
618,798,977,732,908,9.16,7.84,7.589999999999999
500,138,593,564,788,8.06,6.81,6.780000000000002
106,328,40,416,74,14.53,11.51,11.280000000000001
389,886,807,150,848,11.2,8.47,8.3
128,349,117,629,601,15.28,10.61,9.88
800,948,387,78,584,10.39,8.28,7.860000000000003
563,229,579,83,975,12.17,8.36,8.200000000000003
273,373,912,302,577,7.88,7.11,7.010000000000002
547,947,117,468,918,13.51,9.33,9.280000000000003
