n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,634.61,50.7,59.319999999999936
490,158,92,68,20,636.13,65.57,71.23999999999997
411,562,939,296,819,622.26,22.9,24.12
783,60,227,532,549,633.18,34.42,34.760000000000005
368,283,798,176,846,638.59,29.45,31.160000000000007
108,268,219,965,949,635.25,31.95,32.60000000000001
26,848,656,826,266,630.13,32.1,35.07999999999999
819,278,198,168,317,635.08,59.76,68.35999999999994
296,642,888,749,983,640.62,23.27,24.52
875,868,901,381,88,625.11,45.42,44.20000000000001
865,620,345,687,397,629.21,35.24,35.400000000000006
518,254,182,253,484,639.46,57.42,58.91999999999997
286,91,967,957,837,624.65,45.53,48.51999999999998
886,964,560,860,307,614.93,33.2,31.71999999999997
7,930,298,586,721,637.38,85.05,85.0
903,319,868,783,520,627.77,33.24,33.08000000000001
199,423,433,613,295,638.17,40.46,40.44000000000001
441,462,165,238,312,615.04,21.38,22.279999999999998
265,832,816,44,83,633.51,59.64,64.67999999999996
47,473,641,287,531,634.91,44.94,47.559999999999995
547,663,482,717,351,636.54,41.25,41.63999999999997
148,689,200,68,422,634.53,42.61,44.12000000000001
935,207,650,647,451,624.09,45.84,51.87999999999994
282,188,364,446,764,635.92,39.94,41.31999999999997
602,328,649,571,203,627.92,24.67,26.6
926,331,103,859,63,634.59,52.54,55.319999999999965
725,234,284,783,596,632.29,31.13,31.080000000000005
630,882,243,125,339,628.04,40.48,44.28000000000001
957,181,297,470,26,632.31,62.9,64.35999999999996
43,365,714,84,917,634.51,50.18,55.4
987,977,292,752,691,621.44,17.33,17.88
982,334,18,330,295,632.65,77.42,78.2
329,989,156,793,667,624.0,45.54,55.079999999999984
420,882,965,890,635,629.97,22.01,21.400000000000006
696,837,79,300,632,631.56,35.6,36.2
196,915,454,299,139,636.12,30.48,29.800000000000004
256,390,613,984,162,627.36,33.09,32.839999999999996
339,586,9,372,45,634.9,86.92,95.56
465,173,373,802,823,628.64,24.35,26.040000000000006
371,297,585,99,449,624.38,39.88,40.760000000000005
212,434,938,212,116,638.28,38.41,56.280000000000015
60,63,56,754,172,633.16,49.62,50.199999999999996
609,693,993,153,621,633.23,35.73,38.760000000000005
41,559,502,596,255,633.17,51.79,47.23999999999996
329,36,125,854,541,628.04,54.07,56.279999999999994
299,792,419,667,205,635.5,25.61,26.36
489,206,247,449,420,630.74,33.77,42.280000000000015
503,37,224,431,454,634.13,55.66,62.91999999999994
254,662,910,438,850,632.25,41.69,43.639999999999965
220,510,192,32,37,633.71,66.07,68.27999999999997
260,259,248,538,213,638.77,49.24,54.599999999999966
790,237,427,890,267,607.83,33.59,34.12
145,332,52,912,950,630.47,30.03,30.520000000000003
322,578,119,583,412,621.82,30.25,31.160000000000004
985,922,668,669,891,611.58,21.09,21.880000000000003
809,734,762,41,506,635.06,56.46,51.319999999999965
396,95,440,215,952,637.71,43.82,46.040000000000006
894,586,921,966,946,629.16,16.94,17.08
169,344,303,672,482,624.19,45.59,46.03999999999998
818,922,657,322,834,627.51,20.62,20.12
430,540,220,670,820,632.54,24.29,25.32
702,820,274,346,944,614.43,21.16,21.799999999999997
401,979,508,76,879,628.69,53.33,51.71999999999997
994,286,984,642,684,621.71,34.12,35.16
195,45,404,920,634,624.6,53.92,65.15999999999994
130,785,991,275,683,613.76,22.12,22.360000000000003
876,61,890,171,704,629.35,28.41,31.239999999999995
650,475,582,483,764,625.52,32.67,33.71999999999997
413,949,399,223,817,626.46,35.34,36.36000000000001
3,216,944,160,13,630.83,161.75,189.64000000000004
624,897,263,118,405,628.45,49.02,60.199999999999946
829,788,801,390,898,625.49,27.24,26.680000000000007
227,563,54,899,973,630.91,36.11,37.959999999999994
206,165,687,622,338,623.79,26.11,27.64
838,913,575,792,803,627.59,24.42,25.400000000000006
482,937,539,450,27,634.58,65.36,75.63999999999997
80,35,712,608,115,634.09,56.89,58.199999999999974
500,574,885,263,622,626.04,46.82,55.71999999999994
792,142,42,371,81,633.59,37.6,38.36000000000001
786,900,535,926,10,632.82,65.45,69.24
304,857,355,847,76,628.43,28.62,30.84
87,982,556,464,390,631.41,24.05,25.640000000000008
210,806,318,397,239,632.94,57.13,65.79999999999994
776,498,876,989,409,624.76,47.72,48.83999999999998
97,79,117,937,635,630.04,49.02,51.16000000000001
817,906,374,524,444,625.59,31.25,41.959999999999994
425,878,728,795,454,631.79,38.4,40.43999999999997
68,643,902,963,200,633.88,46.41,48.839999999999975
652,309,952,856,490,631.53,21.34,20.76
432,121,817,571,171,634.97,41.73,41.400000000000006
380,895,166,180,723,635.2,36.86,39.960000000000015
152,334,506,880,346,633.98,40.01,38.600000000000016
264,554,997,925,4,631.58,80.03,92.2
727,172,5,663,319,631.92,66.22,69.32000000000001
123,558,113,498,805,632.21,36.51,38.52000000000001
732,615,495,538,77,630.34,44.72,48.19999999999996
533,251,421,867,300,620.19,23.6,24.68
365,234,785,184,884,630.1,31.28,31.8
641,1,692,54,624,636.86,38.6,40.28
929,320,557,934,930,632.53,35.85,36.52000000000001
