n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
1624,1175,1683,165,993,176.59,11.15,11.68
1561,535,75,0,298,333.43,44.21,47.28000000000001
1357,1201,963,1977,1555,196.99,12.99,13.159999999999998
1504,764,654,1577,44,280.2,25.99,25.239999999999988
558,1001,1642,405,1494,173.33,15.21,16.19999999999999
1786,847,1864,1102,1104,185.97,11.6,11.480000000000002
1396,192,395,1153,1133,203.01,19.73,19.43999999999999
1432,1648,1492,543,1357,250.35,20.54,20.719999999999985
1645,1249,1404,180,1729,181.77,12.98,12.880000000000003
869,687,190,741,1638,182.48,12.41,12.640000000000002
839,1648,512,911,1432,224.2,19.98,19.15999999999999
192,1547,403,1435,1300,243.58,22.37,21.919999999999984
1631,596,199,1948,93,241.93,22.51,21.439999999999987
1205,1848,411,1695,1342,181.92,11.24,11.800000000000002
1869,738,996,1910,1705,148.61,14.01,13.919999999999987
1862,396,1054,1179,1320,151.38,9.64,10.040000000000001
1986,1429,1827,1649,1031,213.72,13.99,14.159999999999998
1999,1876,58,1297,740,280.28,17.33,19.39999999999999
501,1232,880,623,731,207.33,14.69,14.799999999999999
1206,244,183,1024,1802,233.94,23.15,20.63999999999999
1389,1075,407,239,1245,259.17,14.89,14.92
1357,548,639,1472,401,213.1,16.94,15.92
777,990,456,282,1223,186.36,16.25,15.559999999999988
429,1708,1772,1794,1429,199.57,12.01,12.520000000000001
1069,25,386,1593,346,256.42,21.18,20.279999999999998
34,1327,681,1142,1852,282.84,17.24,18.680000000000003
1374,1270,1266,626,767,177.17,10.41,10.760000000000002
772,1080,797,592,259,261.83,20.52,20.28
1390,1000,110,379,866,223.23,15.3,15.159999999999997
1216,1528,814,196,903,227.8,15.77,15.479999999999997
502,1650,182,1827,1235,237.34,16.82,16.439999999999998
1372,1782,1821,913,915,209.69,14.21,13.679999999999996
1605,1702,778,1630,156,181.57,11.34,12.360000000000001
1058,873,964,621,1445,171.22,11.61,11.080000000000002
1672,837,1926,175,393,215.49,19.24,20.119999999999987
1528,1393,544,924,998,197.02,12.94,12.879999999999999
1479,1605,1976,352,37,223.54,14.6,14.640000000000004
44,1101,252,514,1207,325.62,31.61,35.43999999999997
1642,739,384,524,1029,185.87,16.69,17.479999999999983
924,674,1899,1058,521,149.72,11.58,11.200000000000001
840,1898,1800,863,1253,207.54,13.01,12.08
994,548,1233,972,1344,200.41,13.72,13.479999999999997
980,1007,291,1477,773,227.27,11.81,11.600000000000001
1017,626,1299,1648,956,226.06,18.6,19.47999999999999
662,750,1350,333,1988,199.29,16.37,16.680000000000003
1870,1890,1268,770,1422,127.6,9.01,9.280000000000001
1235,544,655,1323,815,199.44,14.16,13.760000000000002
1996,999,1493,1624,323,183.07,14.79,14.679999999999987
1918,1695,595,1146,12,299.77,29.16,30.719999999999974
1277,920,1975,116,373,214.61,18.58,18.0
61,1249,1584,1166,229,212.65,15.04,15.639999999999997
1396,1471,759,741,1921,143.96,9.45,9.920000000000002
1018,1747,1207,127,1882,234.86,16.94,15.359999999999996
394,316,1940,551,1256,157.09,10.72,11.0
30,864,1651,1602,1638,247.74,19.91,20.520000000000003
1666,1074,1006,155,960,199.15,13.77,14.48
475,205,759,741,1970,211.6,12.63,12.280000000000003
296,1394,1281,498,1242,172.5,13.5,12.999999999999998
651,295,77,1286,1368,283.29,22.65,22.439999999999994
199,1462,215,92,1322,266.86,21.91,22.0
978,947,1482,1842,141,228.87,14.26,13.8
1288,63,1436,1129,260,246.97,18.07,20.119999999999997
1262,1705,1892,171,329,229.8,17.71,18.03999999999999
1265,1292,1866,543,1859,167.9,16.64,15.599999999999989
1717,1829,1339,925,1023,198.51,17.13,16.39999999999999
1420,41,1620,1305,280,239.85,18.57,19.919999999999987
1675,1932,386,1861,1913,184.22,11.76,11.56
902,981,1594,900,915,214.57,13.93,14.199999999999998
1143,566,977,1459,1186,185.5,16.85,17.03999999999999
130,1702,1638,597,744,143.26,10.75,10.72
585,737,1924,69,171,262.3,21.97,22.079999999999995
1028,1757,564,573,561,184.45,13.98,14.119999999999997
1978,968,882,909,1888,216.85,15.4,14.599999999999998
760,65,1461,175,511,236.15,19.69,18.88
1671,1238,1307,488,1096,167.12,10.55,10.96
1526,66,1513,354,688,256.02,15.85,16.879999999999995
758,65,106,1949,1515,294.44,25.59,25.51999999999999
1567,1538,1945,428,1435,144.94,10.05,10.200000000000001
886,703,1812,158,322,245.1,22.31,22.759999999999984
1498,1384,233,818,1120,207.31,13.39,13.560000000000002
277,950,1521,1012,1309,201.05,15.25,14.879999999999994
153,262,151,717,1065,248.82,19.5,19.400000000000002
62,380,1076,1450,307,207.68,18.52,19.319999999999993
376,576,1513,309,1038,211.29,13.21,13.600000000000001
1164,1740,795,1631,456,185.87,10.25,10.2
1935,453,1424,1155,1464,254.95,18.97,17.919999999999987
1864,257,858,1414,334,222.17,14.88,15.679999999999998
1550,648,492,1148,1172,236.1,19.52,21.639999999999976
9,1610,1648,1165,791,347.68,44.06,43.719999999999985
385,1556,666,1750,780,204.93,13.91,13.639999999999999
1077,903,19,814,1730,303.2,21.86,23.519999999999996
1087,1128,1740,1355,279,184.09,15.67,14.999999999999988
1467,478,1321,1113,1649,205.93,13.56,14.439999999999996
1521,762,556,1365,379,162.74,11.19,10.8
1991,305,336,1413,1280,191.93,12.42,12.719999999999997
275,787,152,125,25,301.84,28.23,29.759999999999998
81,967,1554,121,234,243.74,20.86,20.760000000000005
1332,1456,1106,205,1379,201.52,13.35,13.92
752,1219,65,122,1111,250.12,17.17,16.24
460,1610,833,461,1563,246.23,14.03,14.879999999999999
