n_nodes,influence,n0,n1,n2,n3,n4
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
5,69.9300,8,4,3,0,5
