n_nodes,influence,n0,n1,n2,n3,n4
5,71.9118,9,118,8,26,413
5,71.3320,9,118,8,26,157
5,71.3320,9,118,8,26,157
5,71.3320,9,118,8,26,157
5,60.1674,9,118,7,26,157
5,59.7003,9,157,22,118,13
5,57.2724,9,118,22,26,13
5,57.2724,9,118,22,26,13
5,57.2724,9,118,22,26,13
5,57.2724,9,118,22,26,13
5,57.2724,9,118,22,26,13
5,57.2724,9,118,22,26,13
5,57.2724,9,118,22,26,13
5,57.2724,9,118,22,26,13
5,56.4072,9,157,22,26,13
5,56.4072,9,157,22,26,13
5,53.1696,9,118,22,113,413
5,53.1696,9,118,22,113,413
5,53.1696,9,118,22,113,413
5,53.1696,9,118,22,113,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
5,52.7531,9,157,22,118,413
