n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,12.27,8.65,8.169999999999998
41,265,988,523,497,12.71,9.62,9.42
414,940,802,849,310,9.25,7.03,6.980000000000002
991,488,366,597,913,8.26,7.29,6.940000000000001
929,223,516,142,288,11.05,8.04,7.860000000000003
143,773,97,633,818,10.78,8.08,8.160000000000004
256,931,545,722,829,10.27,7.28,7.5200000000000005
616,923,150,317,101,15.17,9.38,9.149999999999999
747,75,920,870,700,9.78,6.95,7.090000000000002
338,483,573,103,362,13.34,9.16,9.3
444,323,625,655,934,11.34,8.15,8.229999999999999
209,989,565,488,453,16.35,11.37,10.799999999999995
886,533,266,63,824,13.38,8.08,8.969999999999999
940,561,937,14,95,21.21,13.21,12.47
736,860,408,727,844,14.67,9.49,9.049999999999997
803,684,640,1,626,10.93,7.44,7.320000000000003
505,847,888,341,249,11.94,8.31,8.470000000000002
747,333,720,891,64,11.75,7.62,7.580000000000002
195,939,581,227,244,9.62,7.52,7.690000000000003
822,990,145,822,556,7.02,5.7,7.090000000000002
458,93,82,327,896,15.18,9.85,10.199999999999998
520,955,501,111,308,14.05,9.13,8.599999999999998
564,298,723,127,560,9.52,7.47,7.310000000000002
340,834,944,553,208,9.7,7.11,7.310000000000002
986,818,617,560,601,9.97,6.75,7.310000000000002
294,455,93,610,817,13.22,8.78,8.879999999999999
394,324,589,247,297,9.46,7.5,7.960000000000003
188,193,841,191,33,14.15,9.41,9.84
627,672,266,487,70,10.83,7.81,7.990000000000003
91,695,775,133,897,10.6,8.2,8.18
153,945,39,862,82,16.6,12.39,11.799999999999999
919,716,945,849,553,10.34,7.77,7.320000000000002
699,400,857,722,537,10.22,7.24,7.440000000000001
282,534,831,241,869,10.83,7.93,7.93
220,916,695,603,845,10.21,8.16,8.17
972,429,593,281,461,9.23,7.77,7.530000000000001
504,676,656,717,938,11.02,6.99,7.030000000000001
812,365,84,332,627,14.21,10.27,10.340000000000002
118,498,601,645,343,12.14,8.49,8.560000000000002
865,194,248,16,749,14.24,10.33,10.590000000000002
277,119,722,225,380,11.24,8.51,8.720000000000002
813,174,340,436,835,11.21,7.83,7.890000000000003
63,103,801,149,875,13.35,10.3,10.23
714,224,46,836,587,12.38,8.83,9.63
649,931,958,547,616,11.39,7.94,7.970000000000002
696,75,27,127,650,17.73,13.12,12.350000000000001
193,620,850,589,122,11.59,8.35,8.050000000000002
400,93,379,853,118,14.65,9.68,9.879999999999999
37,620,22,199,984,16.3,10.02,10.090000000000003
993,189,735,126,490,11.24,7.83,7.940000000000002
215,744,819,62,959,14.4,10.17,10.749999999999998
695,23,557,435,635,14.34,9.93,10.100000000000001
103,855,266,71,226,13.67,10.01,10.53
73,662,308,358,446,13.29,9.19,9.709999999999999
184,62,515,478,40,11.01,8.77,9.38
610,103,716,400,204,13.71,9.7,9.59
266,367,926,749,481,12.22,7.79,8.149999999999999
858,923,940,583,173,9.68,7.21,7.250000000000002
714,688,208,989,785,11.72,8.84,9.059999999999999
59,807,692,162,865,11.21,8.21,8.080000000000002
165,350,542,256,120,10.24,9.08,8.280000000000003
611,943,452,681,179,13.17,7.97,8.290000000000003
13,482,697,419,921,17.9,11.84,11.41
582,895,520,939,318,12.08,8.56,8.589999999999998
664,365,397,857,673,11.54,8.05,7.860000000000001
256,157,574,707,12,19.1,12.88,12.83
468,759,80,343,756,13.35,9.79,10.030000000000003
46,557,287,138,245,12.31,9.16,8.880000000000003
780,976,493,360,624,10.49,7.47,7.260000000000003
294,689,367,604,969,12.59,8.14,8.309999999999999
913,648,874,635,135,9.7,7.42,7.310000000000002
732,317,397,766,424,11.56,8.21,8.69
848,666,82,1,608,13.96,9.52,9.11
196,715,342,163,245,10.44,8.76,8.550000000000004
228,652,458,387,727,9.66,8.34,7.980000000000002
896,689,581,895,424,10.26,7.51,7.970000000000002
32,411,892,718,581,13.72,9.71,9.85
428,790,678,726,47,12.04,9.41,8.940000000000001
169,456,65,265,718,10.57,8.44,8.21
161,457,540,906,498,12.26,7.72,8.57
929,574,618,773,0,20.69,14.39,14.620000000000001
905,39,506,333,319,14.85,10.9,10.940000000000001
857,478,51,828,842,10.08,7.71,7.900000000000002
896,997,831,425,192,13.62,9.65,9.649999999999997
561,986,648,85,857,10.25,8.47,7.960000000000003
742,133,15,411,972,15.57,10.75,11.219999999999997
694,427,323,3,218,32.57,22.87,22.609999999999992
14,734,772,2,842,22.56,12.91,13.489999999999998
691,541,626,100,195,11.63,7.89,7.760000000000002
121,622,664,203,894,10.9,8.26,8.220000000000002
309,286,705,186,102,15.82,10.16,9.48
487,874,944,406,642,9.64,8.02,7.610000000000003
83,22,281,935,463,14.4,9.79,10.020000000000003
819,811,118,882,262,11.93,7.33,7.330000000000002
136,669,533,836,666,12.31,7.63,7.480000000000002
660,355,117,892,158,13.91,9.79,10.16
285,871,19,43,41,18.71,11.77,12.73
210,697,265,571,322,15.48,9.07,8.76
969,375,960,581,931,9.56,7.64,7.490000000000003
869,43,866,767,984,10.82,7.18,7.540000000000001
