n_nodes,influence,n0,n1,n2,n3,n4
5,715.7500,20,4,36,7,8
5,711.5000,77,4,36,7,8
5,698.7500,51,4,36,7,8
5,693.5000,25,4,36,8,7
5,693.5000,25,4,36,8,7
5,693.5000,25,4,36,8,7
5,683.0000,494,4,36,7,8
5,680.7500,106,4,36,7,8
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,259,4,7,8,36
5,677.2500,4,259,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,7,8
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,259,4,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,4,259,36,8,7
5,677.2500,4,259,36,8,7
