n_nodes,influence,n0,n1,n2,n3,n4
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
5,566.7500,58,7,9,32,20
