n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,875.85,97.81,122.72000000000011
490,158,92,68,20,874.2,129.36,143.84000000000006
411,562,939,296,819,876.72,43.17,44.11999999999999
783,60,227,532,549,875.74,61.65,65.95999999999998
368,283,798,176,846,876.1,57.33,58.76
108,268,219,965,949,876.4,59.22,62.60000000000001
26,848,656,826,266,876.37,63.93,66.68
819,278,198,168,317,877.66,118.06,142.7600000000001
296,642,888,749,983,877.42,43.96,43.52
875,868,901,381,88,875.35,82.3,86.60000000000002
865,620,345,687,397,878.49,62.75,68.6
518,254,182,253,484,876.7,113.24,117.92000000000006
286,91,967,957,837,878.84,100.23,99.92000000000007
886,964,560,860,307,877.86,59.01,62.120000000000054
7,930,298,586,721,877.84,155.8,171.20000000000007
903,319,868,783,520,876.44,61.85,64.28
199,423,433,613,295,877.7,73.84,79.64
441,462,165,238,312,877.26,37.53,39.07999999999999
265,832,816,44,83,875.09,112.95,129.08000000000004
47,473,641,287,531,876.23,86.51,90.56
547,663,482,717,351,876.36,84.04,83.24000000000005
148,689,200,68,422,876.25,79.98,84.92000000000002
935,207,650,647,451,877.36,81.02,107.48000000000013
282,188,364,446,764,876.35,73.16,82.52000000000004
602,328,649,571,203,876.68,46.96,48.199999999999996
926,331,103,859,63,878.3,105.89,111.92000000000004
725,234,284,783,596,875.93,54.29,60.079999999999984
630,882,243,125,339,876.85,74.02,89.48000000000002
957,181,297,470,26,875.54,117.73,131.9600000000001
43,365,714,84,917,873.86,104.23,108.20000000000002
987,977,292,752,691,878.32,29.77,30.08
982,334,18,330,295,873.97,133.35,158.60000000000008
329,989,156,793,667,877.25,101.24,112.88000000000005
420,882,965,890,635,879.87,37.11,38.00000000000001
696,837,79,300,632,876.43,66.78,69.19999999999999
196,915,454,299,139,876.36,54.75,55.999999999999986
256,390,613,984,162,876.49,59.09,63.440000000000005
339,586,9,372,45,873.09,156.0,192.56000000000003
465,173,373,802,823,875.15,47.49,47.83999999999999
371,297,585,99,449,877.27,73.03,80.36000000000001
212,434,938,212,116,875.83,74.76,110.48
60,63,56,754,172,875.59,93.85,98.60000000000001
609,693,993,153,621,875.97,72.27,75.56000000000002
41,559,502,596,255,876.52,93.62,92.84000000000003
329,36,125,854,541,875.05,103.45,111.68000000000002
299,792,419,667,205,877.42,47.51,49.15999999999998
489,206,247,449,420,875.54,61.9,81.68000000000002
503,37,224,431,454,876.51,103.63,130.5200000000001
254,662,910,438,850,877.79,76.73,86.84000000000006
220,510,192,32,37,876.2,132.02,138.68000000000004
260,259,248,538,213,875.67,104.18,110.60000000000007
790,237,427,890,267,876.08,63.21,65.72000000000003
145,332,52,912,950,875.88,53.76,55.51999999999999
322,578,119,583,412,879.6,60.22,59.95999999999999
985,922,668,669,891,877.96,37.59,39.67999999999999
809,734,762,41,506,875.15,98.55,102.92000000000004
396,95,440,215,952,876.26,85.58,89.84
894,586,921,966,946,878.31,28.37,28.88
169,344,303,672,482,876.32,87.4,93.44000000000004
818,922,657,322,834,874.99,34.27,35.72
430,540,220,670,820,876.81,44.34,46.51999999999998
702,820,274,346,944,876.71,37.94,39.19999999999999
401,979,508,76,879,874.03,102.72,104.72000000000006
994,286,984,642,684,878.41,66.63,67.75999999999999
195,45,404,920,634,876.18,103.13,135.56000000000012
130,785,991,275,683,881.28,39.83,40.75999999999999
876,61,890,171,704,879.35,56.25,59.24
650,475,582,483,764,876.08,64.2,66.32000000000005
413,949,399,223,817,875.88,69.02,71.36000000000003
3,216,944,160,13,875.62,290.42,378.4399999999999
624,897,263,118,405,875.85,94.57,124.40000000000009
829,788,801,390,898,876.29,47.62,50.480000000000004
227,563,54,899,973,877.48,66.61,72.55999999999997
206,165,687,622,338,874.91,51.15,51.43999999999998
838,913,575,792,803,876.42,48.65,47.59999999999998
482,937,539,450,27,874.83,136.5,151.64000000000004
80,35,712,608,115,876.46,111.26,117.20000000000006
500,574,885,263,622,877.95,85.75,114.92000000000012
792,142,42,371,81,876.13,60.56,73.16
786,900,535,926,10,875.65,123.98,139.04000000000002
304,857,355,847,76,873.62,58.1,57.43999999999999
87,982,556,464,390,875.0,46.87,47.84
210,806,318,397,239,875.04,103.69,136.40000000000012
776,498,876,989,409,874.77,98.38,98.84000000000006
97,79,117,937,635,877.12,92.39,100.16000000000003
817,906,374,524,444,876.98,57.53,84.56000000000003
425,878,728,795,454,877.73,69.25,80.24000000000005
68,643,902,963,200,878.28,86.34,96.44000000000004
652,309,952,856,490,875.77,34.88,35.959999999999994
432,121,817,571,171,876.28,76.58,81.80000000000001
380,895,166,180,723,876.72,68.37,79.75999999999999
152,334,506,880,346,875.06,74.42,76.39999999999999
264,554,997,925,4,878.07,161.63,189.8
727,172,5,663,319,875.59,124.53,140.1200000000001
123,558,113,498,805,877.67,71.01,74.11999999999999
732,615,495,538,77,874.94,90.18,97.40000000000008
533,251,421,867,300,877.67,44.57,45.67999999999999
365,234,785,184,884,877.98,58.17,60.19999999999998
641,1,692,54,624,878.72,71.77,77.47999999999998
929,320,557,934,930,875.96,70.59,72.32000000000001
