n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,11.34,8.2,8.48
780,267,37,0,149,22.0,15.22,15.74
678,600,481,988,777,10.31,7.31,7.670000000000001
752,382,327,788,22,13.98,9.15,9.170000000000002
279,500,821,202,747,13.24,9.07,8.749999999999998
893,423,932,551,552,7.84,6.68,6.740000000000002
698,96,197,576,566,13.64,8.89,9.319999999999999
716,824,746,271,678,10.1,8.03,8.020000000000003
822,624,702,90,864,11.47,8.89,8.240000000000002
434,343,95,370,819,10.98,8.27,8.340000000000002
419,824,256,455,716,9.87,8.36,8.0
96,773,201,717,650,12.2,9.79,9.639999999999997
815,298,99,974,46,13.28,8.37,9.110000000000001
602,924,205,847,671,9.23,6.88,6.850000000000001
934,369,498,955,852,10.51,7.06,7.610000000000001
931,198,527,589,660,11.1,7.59,7.950000000000003
993,714,913,824,515,9.34,6.89,7.060000000000002
999,938,29,648,370,12.43,8.03,8.000000000000002
250,616,440,311,365,11.26,8.71,8.400000000000002
603,122,91,512,901,11.01,7.46,7.730000000000001
694,537,203,119,622,10.75,7.71,8.010000000000002
678,274,319,736,200,12.72,9.03,9.49
388,495,228,141,611,11.14,7.75,7.930000000000002
214,854,886,897,714,11.28,9.0,9.359999999999996
534,12,193,796,173,14.45,11.49,11.590000000000003
17,663,340,571,926,13.69,9.27,9.519999999999998
687,635,633,313,383,8.24,7.2,6.940000000000001
386,540,398,296,129,12.59,8.94,8.910000000000004
695,500,55,189,433,9.41,7.52,7.520000000000002
608,764,407,98,451,14.62,9.4,9.719999999999999
251,825,91,913,617,9.45,7.71,7.040000000000002
686,891,910,456,457,9.84,7.73,7.459999999999999
802,851,389,815,78,8.46,7.26,7.170000000000003
529,436,482,310,722,11.94,8.16,8.27
836,418,963,87,196,10.74,8.39,8.45
764,696,272,462,499,9.77,6.57,7.050000000000002
739,802,988,176,18,14.13,10.35,11.170000000000002
22,550,126,257,603,14.31,10.08,10.660000000000002
821,369,192,262,514,15.91,9.3,9.869999999999997
462,337,949,529,260,10.53,8.12,8.000000000000004
420,949,900,431,626,11.67,7.77,8.29
497,274,616,486,672,10.74,6.98,7.250000000000002
490,503,145,738,386,11.11,9.33,9.559999999999997
508,313,649,824,478,11.26,8.43,8.2
331,375,675,166,994,7.35,6.85,6.860000000000001
935,945,634,385,711,10.35,7.51,7.8999999999999995
617,272,327,661,407,10.72,7.96,8.070000000000002
998,499,746,812,161,9.42,7.14,6.9700000000000015
959,847,297,573,6,23.27,15.14,15.160000000000005
638,460,987,58,186,14.0,9.53,9.43
30,624,792,583,114,12.09,9.53,9.420000000000002
698,735,379,370,960,10.39,7.37,7.390000000000002
509,873,603,63,941,9.97,8.12,8.390000000000004
197,158,970,275,628,12.33,8.03,8.310000000000002
15,432,825,801,819,19.92,10.45,10.33
833,537,503,77,480,14.91,9.79,9.699999999999998
237,102,379,370,985,13.44,8.64,8.8
148,697,640,249,621,10.81,7.99,8.07
325,147,38,643,684,14.87,10.36,10.190000000000001
99,731,107,46,661,14.01,9.31,9.700000000000003
489,473,741,921,70,10.37,8.51,8.390000000000002
644,31,718,564,130,9.42,8.43,8.070000000000002
631,852,946,85,164,11.69,8.27,8.630000000000003
632,646,933,271,929,11.78,7.55,7.440000000000002
858,914,669,462,511,7.56,6.39,6.330000000000001
710,20,810,652,140,18.74,10.25,10.97
837,966,193,930,956,12.19,8.54,8.52
451,490,797,450,457,12.89,8.62,8.889999999999997
571,283,488,729,593,8.14,7.21,7.250000000000002
65,851,819,298,372,10.55,8.14,8.220000000000002
292,368,962,34,85,14.24,8.17,8.390000000000002
514,878,282,286,280,12.68,9.42,9.479999999999997
989,484,441,454,944,13.72,8.83,8.62
380,32,730,87,255,11.82,8.89,9.030000000000003
835,619,653,244,548,9.37,7.57,7.640000000000003
763,33,756,177,344,17.32,11.95,11.829999999999997
379,32,53,974,757,13.27,8.99,9.180000000000003
783,769,972,214,717,14.37,8.29,9.079999999999998
443,351,906,79,161,13.08,9.17,9.000000000000004
749,692,116,409,560,12.08,8.55,8.620000000000003
138,475,760,506,654,8.92,7.45,7.1800000000000015
76,131,75,358,532,15.47,9.03,9.120000000000001
31,190,538,725,153,12.14,9.92,9.700000000000001
188,288,756,154,519,8.45,7.41,7.380000000000003
582,870,397,815,228,9.94,7.36,7.360000000000001
967,226,712,577,732,8.4,7.16,7.100000000000001
932,128,429,707,167,10.07,7.83,8.360000000000001
775,324,246,574,586,10.64,7.88,7.520000000000002
4,805,824,582,395,22.68,12.99,13.910000000000004
192,778,333,875,390,11.79,8.63,8.63
538,451,9,407,865,21.39,14.23,15.359999999999996
543,564,870,677,139,9.25,7.89,7.909999999999999
733,239,660,556,824,9.38,7.42,6.990000000000001
760,381,278,682,189,10.94,8.45,7.920000000000001
995,152,168,706,640,11.46,8.41,8.54
137,393,76,62,12,20.37,13.01,13.370000000000001
40,483,777,60,117,12.75,9.89,9.670000000000003
666,728,553,102,689,12.57,9.19,9.01
376,609,32,61,555,15.15,9.22,9.540000000000003
230,805,416,230,781,6.98,6.23,7.920000000000002
