n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,112.4289,33,2,3,100,8,14,82,1,118,569
10,112.4289,33,2,3,100,8,14,82,1,118,569
10,112.4289,33,2,3,100,8,14,82,1,118,569
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,112.3503,2,82,3,100,8,14,569,118,218,33
10,111.9837,2,82,3,100,8,14,403,118,218,33
10,109.8369,33,2,3,100,8,14,82,882,118,346
10,109.8089,33,2,3,100,8,14,82,265,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.7069,33,2,3,100,8,14,82,144,694,218
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.3540,2,82,3,100,8,14,569,118,882,33
10,109.1983,33,2,3,100,8,14,82,882,118,293
10,108.9874,2,3,100,8,14,82,403,118,882,33
