n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,118.4976,352,32,291,4,5,8,108,118,76,60
10,114.4294,32,291,4,5,408,8,108,118,762,60
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
10,114.3746,4,352,8,5,291,118,762,108,60,32
