n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,625.49,43.99,41.31999999999997
41,265,988,523,497,633.02,44.29,48.11999999999997
414,940,802,849,310,635.22,22.67,23.48
991,488,366,597,913,605.14,19.16,19.240000000000002
929,223,516,142,288,631.8,34.25,32.76000000000001
143,773,97,633,818,629.63,29.63,30.360000000000003
256,931,545,722,829,615.45,30.98,30.92
616,923,150,317,101,626.17,54.59,56.99999999999998
747,75,920,870,700,609.33,25.52,25.240000000000002
338,483,573,103,362,637.45,43.29,47.39999999999996
444,323,625,655,934,622.33,39.9,43.47999999999996
209,989,565,488,453,631.42,57.56,77.39999999999992
886,533,266,63,824,634.59,51.12,49.31999999999997
940,561,937,14,95,631.26,73.98,78.92
736,860,408,727,844,628.45,45.12,54.19999999999993
803,684,640,1,626,633.03,29.29,28.920000000000005
505,847,888,341,249,629.3,35.28,36.52000000000001
747,333,720,891,64,620.74,29.35,29.480000000000008
195,939,581,227,244,624.43,30.99,30.040000000000006
822,990,145,822,556,602.89,16.5,21.64
458,93,82,327,896,636.22,56.95,60.59999999999998
520,955,501,111,308,619.9,52.27,49.39999999999996
564,298,723,127,560,625.04,26.81,27.560000000000006
340,834,944,553,208,621.55,21.78,23.96
986,818,617,560,601,630.65,26.9,27.560000000000006
294,455,93,610,817,635.31,51.71,47.87999999999997
394,324,589,247,297,623.3,30.55,30.76
188,193,841,191,33,630.16,49.23,53.63999999999996
627,672,266,487,70,630.54,34.37,32.440000000000005
91,695,775,133,897,630.77,42.53,43.87999999999998
153,945,39,862,82,633.13,60.01,65.79999999999998
919,716,945,849,553,618.73,30.07,28.920000000000005
699,400,857,722,537,611.34,29.28,27.239999999999995
282,534,831,241,869,635.48,38.73,38.679999999999964
220,916,695,603,845,628.98,38.06,37.71999999999997
972,429,593,281,461,630.83,25.25,28.679999999999993
504,676,656,717,938,629.65,23.41,23.080000000000005
812,365,84,332,627,631.25,49.56,49.63999999999999
118,498,601,645,343,631.9,44.53,42.760000000000005
865,194,248,16,749,635.58,51.43,51.239999999999995
277,119,722,225,380,630.12,47.05,45.32000000000001
813,174,340,436,835,632.02,31.79,33.24000000000001
63,103,801,149,875,628.94,57.62,62.27999999999998
714,224,46,836,587,632.47,47.68,53.87999999999997
649,931,958,547,616,628.0,36.49,35.72000000000001
696,75,27,127,650,631.06,73.38,74.59999999999997
193,620,850,589,122,635.62,32.54,33.400000000000006
400,93,379,853,118,627.83,53.22,59.079999999999934
37,620,22,199,984,633.49,49.86,50.44
993,189,735,126,490,625.12,27.53,29.240000000000002
215,744,819,62,959,632.32,61.11,68.19999999999995
695,23,557,435,635,632.94,43.75,44.59999999999998
103,855,266,71,226,633.74,58.15,58.679999999999964
73,662,308,358,446,628.94,53.85,52.75999999999996
184,62,515,478,40,636.01,43.43,49.87999999999997
610,103,716,400,204,626.84,52.21,53.239999999999974
266,367,926,749,481,629.73,40.32,40.99999999999997
858,923,940,583,173,629.85,24.44,25.4
714,688,208,989,785,633.67,48.88,51.959999999999965
59,807,692,162,865,625.51,37.07,37.48000000000001
165,350,542,256,120,635.89,36.55,35.88
611,943,452,681,179,632.99,37.68,40.84000000000002
13,482,697,419,921,633.05,60.77,65.55999999999997
582,895,520,939,318,634.46,42.83,46.839999999999975
664,365,397,857,673,635.61,30.8,31.560000000000006
256,157,574,707,12,632.82,75.19,90.67999999999996
468,759,80,343,756,631.65,46.19,48.28
46,557,287,138,245,635.69,37.65,39.48
780,976,493,360,624,633.13,24.46,24.36
294,689,367,604,969,623.13,43.1,41.15999999999997
913,648,874,635,135,629.85,29.79,28.76000000000001
732,317,397,766,424,611.06,44.28,48.439999999999976
848,666,82,1,608,620.91,56.88,53.95999999999998
196,715,342,163,245,634.86,33.48,34.2
228,652,458,387,727,634.48,29.82,31.080000000000005
896,689,581,895,424,634.16,35.89,35.72000000000001
32,411,892,718,581,628.02,51.68,58.59999999999998
428,790,678,726,47,639.23,39.32,38.04
169,456,65,265,718,628.31,35.89,35.96000000000001
161,457,540,906,498,628.0,46.38,45.31999999999998
929,574,618,773,0,634.61,96.02,101.32000000000002
905,39,506,333,319,632.88,57.09,59.23999999999999
857,478,51,828,842,634.22,30.39,32.20000000000001
896,997,831,425,192,633.6,51.2,58.999999999999936
561,986,648,85,857,631.58,31.18,36.760000000000005
742,133,15,411,972,624.05,65.91,75.71999999999994
694,427,323,3,218,629.1,143.68,158.36000000000007
14,734,772,2,842,631.9,84.85,88.03999999999998
691,541,626,100,195,637.21,25.15,26.36
121,622,664,203,894,626.53,32.32,31.32
309,286,705,186,102,631.38,55.95,57.479999999999976
487,874,944,406,642,631.12,21.95,22.759999999999994
83,22,281,935,463,636.18,49.52,52.92
819,811,118,882,262,616.32,27.42,27.880000000000006
136,669,533,836,666,618.0,31.86,31.480000000000008
660,355,117,892,158,635.29,61.51,62.35999999999998
285,871,19,43,41,631.16,81.6,80.67999999999996
210,697,265,571,322,632.38,43.77,45.959999999999965
969,375,960,581,931,625.39,27.43,28.040000000000003
869,43,866,767,984,623.23,28.98,28.840000000000003
