n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,406.98,17.91,17.57
197,721,44,87,140,434.4,42.96,43.010000000000026
253,830,518,214,410,412.85,35.57,36.29000000000002
657,31,470,499,464,393.12,19.9,19.73
399,506,586,196,918,393.31,24.03,23.6
850,412,91,496,239,390.95,20.88,21.439999999999998
777,20,717,273,532,422.24,35.58,36.44000000000002
417,485,923,933,388,380.83,14.04,14.36
743,116,678,264,99,395.17,24.03,23.84
833,64,395,635,849,423.69,25.46,24.800000000000004
386,110,676,59,346,402.99,20.84,20.3
240,707,88,509,925,427.54,33.76,33.59000000000002
665,529,923,212,595,401.31,27.31,28.610000000000007
827,145,621,65,552,426.49,20.67,20.900000000000002
968,38,500,718,198,411.89,25.09,25.16
151,968,880,592,467,397.55,19.18,20.359999999999996
746,598,902,455,292,397.58,17.58,16.82
570,365,875,899,436,407.91,25.62,25.850000000000016
138,162,782,615,99,408.68,20.71,22.069999999999997
544,706,321,718,365,383.68,19.97,19.069999999999997
972,659,863,506,515,391.28,21.46,22.28
638,202,316,153,364,414.31,28.79,30.740000000000002
541,291,522,672,73,426.94,28.42,28.160000000000014
827,924,877,519,934,329.23,11.97,12.5
718,558,225,352,249,403.76,23.79,23.060000000000002
929,12,302,351,225,423.79,45.29,44.57000000000002
273,34,433,260,385,401.04,23.45,24.349999999999994
305,854,722,912,426,388.47,12.42,12.86
179,673,405,119,170,409.74,36.0,37.34000000000002
954,679,872,998,26,419.7,24.72,23.750000000000007
206,996,784,164,307,391.18,19.36,19.819999999999997
119,13,815,782,389,435.8,36.45,39.02
350,856,174,582,446,382.42,19.57,19.429999999999996
926,237,142,419,577,408.51,18.69,19.22
456,416,427,82,602,414.43,23.75,25.79000000000001
71,295,734,97,34,432.98,41.85,42.71000000000001
87,679,109,782,533,406.74,29.07,31.010000000000016
539,368,157,827,958,405.93,26.74,27.080000000000013
517,499,725,152,618,374.05,18.78,17.990000000000002
64,194,17,934,143,425.86,38.75,42.350000000000016
348,395,674,587,123,411.24,31.06,28.310000000000013
761,306,359,333,988,407.6,23.33,24.020000000000003
374,3,661,855,510,436.15,92.34,96.37999999999998
215,62,896,632,33,417.64,46.93,49.16000000000004
904,988,889,777,827,388.91,15.43,15.68
836,593,176,182,345,417.39,21.72,22.819999999999997
993,441,452,123,85,413.61,24.22,24.229999999999997
205,619,229,509,830,392.91,21.88,20.989999999999995
484,809,158,390,124,406.35,26.87,28.310000000000002
111,594,738,463,663,421.04,35.36,43.13000000000004
129,736,450,526,742,413.61,27.65,29.840000000000018
92,732,950,482,577,397.77,24.08,25.310000000000016
403,836,369,466,230,413.77,18.78,20.119999999999997
52,202,50,456,114,438.08,32.89,33.41
110,216,742,4,725,428.26,59.75,61.55000000000003
615,626,928,23,670,418.94,33.12,31.07000000000001
372,849,442,540,95,420.48,28.16,28.310000000000002
991,766,773,614,514,389.8,20.45,23.480000000000015
838,722,582,205,513,390.5,15.87,16.16
234,331,538,393,761,383.03,27.79,28.490000000000016
532,662,200,6,296,428.73,52.92,56.87
627,303,930,81,761,429.48,31.56,32.99000000000001
328,949,928,412,229,399.71,16.97,17.24
647,303,81,560,429,400.73,22.57,22.220000000000002
762,378,826,964,758,348.54,14.95,15.290000000000003
870,328,528,309,640,391.52,19.77,19.159999999999997
851,980,365,802,916,378.6,14.09,14.18
302,667,866,111,200,392.79,25.77,26.45000000000001
496,378,387,981,599,396.32,15.31,15.829999999999998
867,940,319,210,297,412.64,28.05,28.220000000000013
406,627,392,862,941,383.42,15.67,17.03
700,536,958,707,745,383.28,24.83,24.200000000000014
364,840,692,619,599,393.25,18.73,18.619999999999997
370,689,437,200,501,398.12,21.01,21.349999999999998
842,541,519,858,83,387.56,18.38,17.72
275,167,70,510,750,419.83,27.11,27.020000000000003
887,277,429,798,119,392.92,21.63,23.270000000000007
639,849,844,280,298,386.57,18.66,17.749999999999996
280,823,845,516,275,372.57,23.2,23.990000000000016
283,909,647,421,250,389.11,17.55,17.6
370,251,988,253,809,387.61,20.56,19.16
516,765,468,255,239,399.67,23.78,23.959999999999994
832,830,610,537,849,358.2,19.29,18.89
200,376,508,799,108,423.37,30.6,33.32000000000001
812,114,397,86,670,426.16,22.63,22.73
174,798,580,437,942,391.61,27.34,26.810000000000013
46,805,931,140,22,430.94,37.52,41.720000000000006
624,195,701,270,89,415.86,28.98,29.720000000000013
97,473,470,889,685,415.93,24.66,24.32
927,289,947,579,94,394.73,17.96,18.65
129,621,366,885,668,419.19,28.06,29.420000000000012
67,327,809,39,855,418.15,36.54,38.81000000000002
941,85,879,140,669,410.81,22.03,21.77
823,375,848,76,834,376.24,14.86,15.469999999999999
236,742,37,614,809,422.22,24.47,23.39
326,227,303,761,366,395.26,26.6,29.240000000000016
990,334,67,532,921,400.89,21.42,22.52
116,938,738,624,356,420.27,35.87,35.45000000000002
444,163,160,261,914,407.43,24.26,24.380000000000006
398,152,441,745,800,421.78,24.43,23.630000000000003
