n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,33.8670,777,684,46,366,753,401,659,597,344,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
10,33.8304,401,344,46,659,777,684,366,597,462,157
