n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,33.7862,261,680,777,684,46,366,401,659,347,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
10,33.7610,261,680,777,684,46,366,401,659,597,344
