n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,879.29,85.12,95.48000000000006
937,618,485,640,594,877.1,82.36,90.92000000000006
67,620,13,930,857,878.88,117.18,129.44
480,265,564,239,196,878.07,51.5,57.91999999999998
734,481,553,856,562,877.26,41.27,45.55999999999999
487,406,654,881,154,876.44,40.34,40.76
237,650,155,888,948,876.84,89.19,89.72000000000006
535,399,759,15,687,877.46,109.26,116.72000000000006
795,65,163,776,980,877.41,59.12,60.31999999999999
605,43,308,798,31,874.21,94.59,100.04
843,886,275,484,609,874.06,89.87,94.64000000000006
736,942,899,396,731,876.44,82.13,93.32000000000006
807,943,437,404,745,874.93,79.72,85.88000000000005
820,590,455,987,958,876.67,59.74,59.96000000000005
137,899,374,99,36,874.91,98.29,110.6
139,506,222,264,988,877.02,49.11,50.11999999999998
688,446,797,641,875,880.21,52.86,54.800000000000004
308,431,519,853,395,876.0,89.6,115.52000000000012
587,359,546,599,417,877.09,67.93,72.80000000000005
598,237,925,344,698,875.47,59.34,60.19999999999999
937,951,29,876,286,874.8,87.1,99.20000000000002
620,687,712,167,715,875.87,59.42,63.07999999999999
881,334,987,554,926,878.1,45.35,48.68
585,582,106,730,671,876.88,49.16,50.36000000000001
216,648,851,587,273,876.56,87.46,94.04000000000005
291,127,64,493,874,878.02,61.2,62.35999999999999
654,495,90,352,819,875.83,59.78,62.47999999999999
68,420,918,154,20,876.97,137.49,147.08000000000004
300,437,787,425,893,875.99,76.36,77.60000000000005
121,45,619,629,779,879.13,74.84,83.84
46,386,735,600,338,876.03,95.26,107.84
564,902,944,285,517,875.67,39.89,40.63999999999999
241,36,317,7,78,876.98,215.91,272.7200000000002
110,614,548,32,971,876.22,70.08,69.19999999999999
202,994,417,298,625,878.07,55.43,58.64
269,159,706,43,888,877.54,106.8,113.24000000000008
347,321,368,981,141,874.16,66.83,70.75999999999998
918,882,386,385,471,876.24,47.91,50.83999999999999
890,532,395,659,887,875.68,40.21,42.31999999999999
609,697,572,105,635,878.76,49.41,51.2
996,963,830,519,277,876.03,48.88,55.52000000000001
441,649,737,732,243,877.1,50.42,52.28000000000001
958,308,447,264,533,876.33,63.65,65.00000000000001
310,561,347,11,807,877.18,126.2,136.88000000000002
425,593,322,20,385,876.22,117.21,148.88000000000008
630,603,647,136,61,876.47,75.3,85.04000000000002
648,642,340,477,361,876.54,56.01,56.47999999999999
695,939,361,623,723,877.71,45.1,49.03999999999999
285,755,501,22,603,876.34,108.63,119.36000000000004
62,977,692,21,986,876.25,99.98,117.32000000000004
378,257,643,467,305,877.49,78.46,83.12000000000005
606,615,327,181,372,876.84,70.55,72.80000000000003
189,320,776,378,864,874.65,63.85,66.44000000000001
609,270,307,806,386,876.21,56.74,62.239999999999995
107,790,832,27,994,876.34,94.52,97.39999999999996
582,700,752,134,317,878.21,107.36,131.96000000000015
512,227,669,823,275,875.34,44.0,43.51999999999999
244,335,191,694,445,875.61,94.09,100.16000000000005
665,714,99,104,615,876.92,63.62,69.08
329,971,341,691,853,877.01,88.93,91.52000000000004
229,448,829,876,983,876.17,38.06,38.35999999999999
173,81,344,759,665,876.54,77.26,90.92
223,906,582,461,277,876.12,70.84,76.28000000000002
230,805,123,34,542,875.9,65.89,73.87999999999998
980,195,322,826,856,878.55,40.88,41.599999999999994
858,588,187,884,285,875.71,50.53,51.8
348,826,847,657,87,878.13,48.79,49.64
825,634,353,603,132,877.44,98.49,128.60000000000014
431,298,530,812,870,876.68,76.3,102.44000000000011
277,475,354,649,426,879.18,58.63,61.280000000000015
297,429,581,419,36,873.93,90.09,96.68
942,423,159,204,4,877.18,173.76,202.40000000000003
488,965,852,901,637,876.41,86.0,86.84000000000006
522,444,572,972,949,878.27,54.5,63.920000000000016
734,227,33,763,467,878.65,107.16,133.28000000000011
856,771,678,765,531,878.79,58.39,59.11999999999999
986,295,556,349,911,874.62,88.68,100.52000000000007
232,882,69,878,602,877.8,55.3,56.48
994,293,122,829,250,876.28,35.62,36.67999999999999
46,35,925,822,710,875.41,75.54,78.56
524,946,203,918,904,874.68,59.42,61.52000000000001
921,440,590,50,13,876.05,126.79,133.64000000000004
492,763,123,175,515,873.87,112.18,134.12000000000012
307,244,678,20,537,878.64,114.82,132.20000000000005
549,423,54,961,934,876.73,64.32,67.15999999999998
626,116,349,128,258,878.07,78.89,82.4
995,882,553,488,831,877.26,34.1,35.11999999999999
801,62,360,226,202,876.25,104.13,116.96000000000006
125,547,908,836,122,875.64,100.11,108.32000000000006
175,245,810,280,943,874.67,48.48,51.32000000000001
910,825,131,843,942,877.11,65.0,64.88000000000005
7,499,643,584,883,876.76,174.45,213.20000000000013
409,51,774,277,254,874.9,112.17,125.96000000000006
275,632,539,532,433,877.27,59.65,63.55999999999999
52,484,330,795,839,876.31,59.21,67.75999999999998
1,877,56,793,129,875.23,86.38,89.24
47,127,51,70,494,876.63,97.07,109.63999999999999
998,33,874,729,88,878.35,106.78,114.68000000000006
527,514,501,323,160,876.81,101.19,129.2000000000001
322,73,359,395,662,877.34,92.43,103.04000000000005
