n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
464,758,1970,768,258,247.98,14.21,15.039999999999997
395,1443,89,174,280,299.48,27.45,25.719999999999988
506,1661,1037,428,820,244.27,13.97,13.8
1314,62,940,998,928,240.98,20.28,19.11999999999999
799,1013,1173,393,1837,197.84,12.92,13.120000000000003
1700,824,183,993,479,253.01,20.84,19.83999999999999
1554,40,1435,546,1065,227.95,15.1,16.2
834,971,1847,1866,776,195.21,13.28,13.280000000000001
1486,232,1357,529,198,264.39,19.53,18.28
1667,129,791,1270,1698,207.92,14.32,13.440000000000001
772,220,1353,118,693,229.88,14.91,15.439999999999996
480,1415,176,1019,1850,175.55,12.98,12.320000000000002
1330,1058,1846,425,1190,181.19,16.71,16.15999999999999
1655,291,1242,131,1105,229.14,16.66,16.31999999999999
1937,76,1000,1437,397,234.36,16.4,17.639999999999997
303,1937,1761,1185,934,185.4,10.53,10.24
1492,1196,1804,911,585,201.44,17.26,17.359999999999985
1141,730,1751,1798,872,167.72,10.28,10.879999999999999
276,324,1565,1231,199,227.11,14.94,15.160000000000002
1089,1413,642,1437,731,247.28,16.93,16.759999999999998
1945,1318,1727,1013,1031,199.27,11.99,12.56
1277,404,632,307,728,271.94,19.28,19.39999999999999
1082,582,1044,1345,146,209.22,12.39,12.680000000000001
1655,1849,1754,1039,1869,154.26,10.56,10.24
1436,1116,450,704,499,220.15,14.04,14.759999999999996
1859,24,605,702,450,299.71,21.93,22.600000000000005
546,68,867,521,771,240.93,16.61,16.6
611,1708,1444,1825,853,199.78,16.35,17.15999999999999
358,1346,811,238,340,232.04,14.2,14.24
1909,1358,1745,1996,52,228.46,13.99,14.280000000000001
413,1992,1569,329,614,253.57,20.3,18.959999999999987
238,27,1631,1565,779,301.6,25.48,26.0
700,1712,348,1165,892,251.67,19.86,19.919999999999987
1853,474,284,839,1155,172.77,11.0,11.16
913,833,855,164,1205,239.18,15.45,16.319999999999997
143,591,1468,194,69,304.57,29.26,28.04
174,1358,218,1565,1066,262.69,15.8,16.12
1079,737,314,1654,1917,145.16,12.77,12.24
1034,999,1450,304,1237,169.93,12.47,12.440000000000003
128,388,34,1869,287,286.89,20.74,20.96
697,791,1348,1174,247,257.28,16.51,17.0
1523,613,719,666,1976,182.79,12.37,12.319999999999999
749,6,1322,1711,1021,347.67,42.84,42.599999999999966
430,124,1792,1264,67,235.5,18.9,18.440000000000005
1808,1976,1779,1555,1655,143.1,10.89,10.760000000000002
1672,1187,352,364,691,236.19,20.74,20.51999999999999
1986,882,904,247,170,252.24,19.06,20.319999999999993
410,1239,458,1018,1661,229.46,15.92,16.639999999999993
969,1618,316,780,249,222.04,14.76,14.559999999999999
222,1189,1476,927,1326,195.73,12.58,12.319999999999997
258,1473,900,1053,1485,234.45,17.78,16.599999999999994
185,1465,1901,965,1154,204.06,12.33,12.000000000000002
806,1672,738,932,461,264.14,20.24,21.719999999999978
104,404,100,913,228,299.51,22.93,23.07999999999999
221,432,1485,9,1450,325.73,40.27,41.39999999999999
1230,1252,1856,46,1341,259.76,16.16,16.2
745,1698,885,1081,191,217.15,18.09,18.99999999999999
1982,1533,1547,1229,1029,204.63,15.41,16.519999999999985
1677,1444,1165,410,1027,264.75,13.93,15.079999999999997
469,663,1076,786,1523,197.91,12.08,12.080000000000002
1064,1325,401,13,593,319.91,26.26,25.76
1255,607,1861,163,1522,172.87,10.82,10.959999999999999
657,1899,1857,825,458,180.31,12.69,12.799999999999999
1295,607,163,1120,859,223.46,15.74,16.24
1524,756,1652,1928,1517,239.3,18.94,18.559999999999988
1741,657,1057,618,1280,187.83,13.3,13.519999999999998
1702,1960,730,1604,1833,94.95,8.1,8.280000000000001
605,1334,1732,223,400,204.32,16.28,16.959999999999997
993,757,775,1963,1198,151.53,12.19,11.479999999999999
1734,1881,638,420,594,241.4,21.19,20.319999999999986
813,1255,785,1725,1882,192.05,12.49,11.719999999999999
1401,1072,1917,1414,1491,143.46,12.87,12.319999999999997
728,1681,1384,1238,1198,194.48,14.99,14.719999999999999
741,1378,875,401,1003,206.67,13.63,13.239999999999998
1684,1083,1038,1716,167,252.95,18.67,18.919999999999998
550,334,140,1020,1501,301.37,19.57,20.240000000000002
1774,554,859,1597,239,217.43,13.93,14.599999999999998
1279,1698,1689,561,597,185.92,12.6,12.96
561,1647,1690,1032,550,247.26,16.8,16.92
567,1819,1294,843,500,174.49,11.69,11.840000000000002
740,503,1977,507,1618,220.77,16.89,17.59999999999999
1033,1530,937,511,479,180.5,13.91,13.919999999999996
1665,1660,1221,1075,1699,231.94,13.03,12.4
400,753,1017,1599,216,223.04,16.34,16.88
1624,228,794,172,1340,172.16,12.69,12.08
349,1597,1160,875,1885,195.47,10.23,10.0
92,1610,1863,280,45,256.88,17.28,17.6
1249,391,1402,541,178,233.25,15.06,15.479999999999999
195,947,941,1779,1370,200.12,12.2,12.440000000000001
1854,578,1895,1159,189,216.99,14.38,14.559999999999999
258,1243,732,1771,1336,232.27,18.1,17.639999999999986
135,655,1619,79,1711,229.62,18.56,19.520000000000007
1883,171,1759,281,1338,210.93,13.98,16.16
1647,750,1696,153,1668,179.47,15.84,15.240000000000002
472,1484,75,1228,1618,189.94,12.06,12.360000000000003
653,455,607,1523,732,204.74,10.43,10.8
1980,669,135,1065,1843,162.68,11.8,11.680000000000003
233,1876,1477,1248,712,188.38,12.69,13.360000000000001
889,327,321,522,1829,286.09,18.91,18.56
797,304,883,1490,1601,205.34,14.1,14.200000000000001
