n_nodes,influence,n0,n1,n2,n3,n4
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.4543,795,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
5,17.3592,684,46,401,344,157
