n_nodes,influence,n0,n1,n2,n3,n4
5,5831.2100,795,46,401,659,344
5,5831.2100,795,46,401,659,344
5,5831.2100,795,46,401,659,344
5,5831.2100,795,46,401,659,344
5,5831.2100,795,46,401,659,344
5,5826.4700,795,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5781.3200,684,347,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
5,5773.7900,684,46,401,659,344
