n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,9.79,7.32,7.530000000000003
197,721,44,87,140,16.85,11.8,11.489999999999998
253,830,518,214,410,14.07,9.46,9.809999999999999
657,31,470,499,464,9.14,7.56,7.770000000000002
399,506,586,196,918,10.73,8.19,8.000000000000002
850,412,91,496,239,10.34,7.09,7.560000000000002
777,20,717,273,532,14.96,10.04,10.36
417,485,923,933,388,9.85,6.82,6.840000000000002
743,116,678,264,99,11.03,8.47,8.360000000000003
833,64,395,635,849,12.03,8.51,8.400000000000002
386,110,676,59,346,9.48,7.72,7.900000000000002
240,707,88,509,925,13.56,9.29,9.51
665,529,923,212,595,11.24,9.2,9.090000000000002
827,145,621,65,552,11.46,8.18,7.900000000000002
968,38,500,718,198,12.78,8.49,8.440000000000003
151,968,880,592,467,10.05,8.35,8.040000000000003
746,598,902,455,292,8.09,7.26,7.180000000000002
570,365,875,899,436,12.67,8.05,8.25
138,162,782,615,99,12.18,7.81,7.830000000000002
544,706,321,718,365,9.86,7.48,7.430000000000003
972,659,863,506,515,10.88,8.27,7.720000000000001
638,202,316,153,364,14.76,10.22,9.660000000000002
541,291,522,672,73,12.8,8.68,8.84
827,924,877,519,934,7.6,6.57,6.500000000000002
718,558,225,352,249,10.55,8.01,8.140000000000002
929,12,302,351,225,15.28,11.95,11.730000000000004
273,34,433,260,385,9.6,8.26,8.150000000000002
305,854,722,912,426,9.48,6.82,6.740000000000001
179,673,405,119,170,17.21,9.59,9.459999999999999
954,679,872,998,26,10.71,8.2,8.350000000000001
206,996,784,164,307,9.97,7.66,7.780000000000001
119,13,815,782,389,16.77,11.04,11.180000000000001
350,856,174,582,446,9.29,7.47,7.670000000000002
926,237,142,419,577,10.86,7.67,7.780000000000003
456,416,427,82,602,11.51,8.16,8.31
71,295,734,97,34,17.12,11.81,11.190000000000003
87,679,109,782,533,13.34,7.61,8.69
539,368,157,827,958,10.73,9.01,8.52
517,499,725,152,618,11.68,7.68,7.310000000000002
64,194,17,934,143,16.23,11.36,11.55
348,395,674,587,123,14.53,9.09,8.99
761,306,359,333,988,10.37,8.32,8.180000000000001
374,3,661,855,510,27.96,23.0,22.619999999999994
215,62,896,632,33,18.93,11.17,12.239999999999998
904,988,889,777,827,9.04,6.65,6.920000000000001
836,593,176,182,345,11.52,8.19,8.180000000000001
993,441,452,123,85,12.99,8.58,8.470000000000002
205,619,229,509,830,12.1,8.01,7.910000000000003
484,809,158,390,124,12.18,9.29,8.990000000000002
111,594,738,463,663,14.03,10.0,9.969999999999995
129,736,450,526,742,13.47,8.98,9.16
92,732,950,482,577,11.11,7.72,7.99
403,836,369,466,230,10.45,7.95,7.880000000000003
52,202,50,456,114,15.03,10.31,10.490000000000002
110,216,742,4,725,21.69,14.6,14.150000000000002
615,626,928,23,670,15.54,10.57,10.230000000000002
372,849,442,540,95,12.56,9.19,8.590000000000002
991,766,773,614,514,12.32,7.8,7.919999999999999
838,722,582,205,513,11.12,7.35,7.040000000000001
234,331,538,393,761,12.33,8.29,8.409999999999998
532,662,200,6,296,21.14,15.2,15.430000000000009
627,303,930,81,761,14.96,9.95,9.510000000000002
328,949,928,412,229,10.85,7.47,7.360000000000002
647,303,81,560,429,10.95,8.13,8.180000000000001
762,378,826,964,758,9.09,6.76,6.810000000000001
870,328,528,309,640,10.14,7.57,7.440000000000002
851,980,365,802,916,10.18,7.16,6.820000000000002
302,667,866,111,200,12.5,8.19,8.649999999999999
496,378,387,981,599,9.13,6.96,7.270000000000002
867,940,319,210,297,10.52,8.65,8.58
406,627,392,862,941,8.22,7.66,7.270000000000001
700,536,958,707,745,9.1,7.79,7.999999999999998
364,840,692,619,599,9.04,7.51,7.580000000000003
370,689,437,200,501,10.93,8.27,8.150000000000002
842,541,519,858,83,10.13,7.11,7.480000000000002
275,167,70,510,750,11.15,8.92,8.580000000000004
887,277,429,798,119,11.6,8.38,7.830000000000001
639,849,844,280,298,8.91,7.18,7.150000000000001
280,823,845,516,275,10.69,8.38,7.909999999999999
283,909,647,421,250,10.02,7.38,7.400000000000002
370,251,988,253,809,8.65,7.51,7.440000000000001
516,765,468,255,239,10.17,8.38,8.640000000000004
832,830,610,537,849,9.29,7.16,7.210000000000001
200,376,508,799,108,11.23,9.78,9.88
812,114,397,86,670,10.34,7.92,8.170000000000002
174,798,580,437,942,12.89,8.77,8.49
46,805,931,140,22,17.67,11.15,11.280000000000003
624,195,701,270,89,13.89,8.6,8.88
97,473,470,889,685,13.48,8.49,8.680000000000003
927,289,947,579,94,10.52,7.52,7.450000000000001
129,621,366,885,668,11.02,9.14,8.98
67,327,809,39,855,16.89,11.25,11.290000000000001
941,85,879,140,669,11.17,7.94,7.9300000000000015
823,375,848,76,834,9.13,7.01,7.230000000000002
236,742,37,614,809,11.19,8.76,8.510000000000003
326,227,303,761,366,12.23,8.07,8.56
990,334,67,532,921,11.22,7.92,8.080000000000002
116,938,738,624,356,13.9,9.81,9.649999999999999
444,163,160,261,914,14.3,8.8,8.820000000000004
398,152,441,745,800,10.79,8.05,8.070000000000002
