n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,779.14,74.78,88.0
490,158,92,68,20,778.52,90.44,104.25
411,562,939,296,819,777.62,33.11,33.25
783,60,227,532,549,777.79,47.76,49.0
368,283,798,176,846,779.52,42.22,43.75
108,268,219,965,949,779.43,47.4,46.25
26,848,656,826,266,779.0,46.13,49.5
819,278,198,168,317,778.08,92.37,102.0
296,642,888,749,983,782.67,31.98,33.25
875,868,901,381,88,777.62,63.39,63.5
865,620,345,687,397,782.25,49.06,50.5
518,254,182,253,484,777.41,81.2,85.75
286,91,967,957,837,780.43,72.47,71.75
886,964,560,860,307,782.51,44.06,45.5
7,930,298,586,721,780.83,122.89,124.25
903,319,868,783,520,779.52,46.39,47.25
199,423,433,613,295,779.8,57.74,58.25
441,462,165,238,312,779.65,28.7,30.0
265,832,816,44,83,775.78,86.45,94.0
47,473,641,287,531,780.12,63.21,67.25
547,663,482,717,351,779.61,53.23,60.5
148,689,200,68,422,778.61,60.13,62.75
935,207,650,647,451,779.7,60.24,77.0
282,188,364,446,764,778.05,54.54,60.0
602,328,649,571,203,779.34,35.64,36.5
926,331,103,859,63,777.59,78.93,81.0
725,234,284,783,596,769.2,42.92,44.25
630,882,243,125,339,780.02,57.33,64.75
957,181,297,470,26,778.32,85.1,95.0
43,365,714,84,917,776.12,74.99,79.5
987,977,292,752,691,778.38,23.56,23.5
982,334,18,330,295,777.49,104.91,114.75
329,989,156,793,667,777.97,74.13,81.25
420,882,965,890,635,778.1,28.34,29.0
696,837,79,300,632,779.3,50.6,51.25
196,915,454,299,139,780.66,38.71,41.75
256,390,613,984,162,781.16,43.55,46.75
339,586,9,372,45,773.52,121.55,139.75
465,173,373,802,823,778.52,34.52,36.0
371,297,585,99,449,782.61,56.75,58.75
212,434,938,212,116,777.37,57.93,81.0
60,63,56,754,172,780.82,71.55,72.25
609,693,993,153,621,775.64,52.42,55.5
41,559,502,596,255,778.23,66.46,68.0
329,36,125,854,541,781.27,77.06,81.5
299,792,419,667,205,781.66,35.72,36.75
489,206,247,449,420,775.69,46.28,60.25
503,37,224,431,454,780.35,78.98,93.5
254,662,910,438,850,782.58,59.04,63.25
220,510,192,32,37,775.44,92.14,100.25
260,259,248,538,213,778.16,76.7,80.0
790,237,427,890,267,777.7,48.41,48.5
145,332,52,912,950,777.47,40.0,42.0
322,578,119,583,412,780.79,44.15,44.25
985,922,668,669,891,774.68,31.46,30.0
809,734,762,41,506,780.03,73.25,74.75
396,95,440,215,952,776.42,67.22,66.0
894,586,921,966,946,772.08,21.36,22.5
169,344,303,672,482,776.58,65.47,67.5
818,922,657,322,834,770.67,26.86,27.25
430,540,220,670,820,777.2,35.02,35.0
702,820,274,346,944,779.15,28.24,29.75
401,979,508,76,879,777.7,71.69,75.75
994,286,984,642,684,779.14,52.47,50.0
195,45,404,920,634,778.94,78.44,97.0
130,785,991,275,683,782.32,30.49,30.75
876,61,890,171,704,779.36,40.74,44.0
650,475,582,483,764,779.4,42.95,48.5
413,949,399,223,817,778.13,49.56,52.25
3,216,944,160,13,778.06,227.86,276.0
624,897,263,118,405,775.35,73.71,89.25
829,788,801,390,898,780.15,35.0,37.5
227,563,54,899,973,777.79,50.66,53.75
206,165,687,622,338,780.07,39.46,38.5
838,913,575,792,803,777.64,32.65,35.5
482,937,539,450,27,778.09,102.18,110.25
80,35,712,608,115,777.2,83.78,85.0
500,574,885,263,622,776.12,62.83,82.5
792,142,42,371,81,777.16,51.99,54.25
786,900,535,926,10,779.16,91.97,101.0
304,857,355,847,76,778.09,41.62,43.0
87,982,556,464,390,776.62,34.46,35.75
210,806,318,397,239,776.79,77.95,97.75
776,498,876,989,409,780.07,68.68,71.5
97,79,117,937,635,780.44,70.69,73.5
817,906,374,524,444,778.95,45.3,61.25
425,878,728,795,454,778.64,61.86,58.5
68,643,902,963,200,779.67,65.88,70.5
652,309,952,856,490,779.39,26.59,27.75
432,121,817,571,171,779.46,58.98,59.75
380,895,166,180,723,776.44,50.67,58.0
152,334,506,880,346,780.44,56.24,55.75
264,554,997,925,4,782.91,118.69,136.5
727,172,5,663,319,777.27,91.73,101.5
123,558,113,498,805,779.43,53.09,54.75
732,615,495,538,77,776.83,65.11,70.5
533,251,421,867,300,778.74,32.83,34.25
365,234,785,184,884,778.98,40.91,44.75
641,1,692,54,624,781.61,53.21,57.25
929,320,557,934,930,779.01,50.67,52.75
