n_nodes,influence,n0,n1,n2,n3,n4
5,17.1234,149,165,401,731,157
5,17.1234,149,165,401,731,157
5,17.1234,149,165,401,731,157
5,17.1234,149,165,401,731,157
5,17.0609,402,165,401,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0509,401,515,365,731,157
5,17.0506,515,412,401,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
5,17.0366,401,515,165,731,157
