n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,6.66,6.54,6.244999999999999
780,267,37,0,149,9.58,8.7,9.010000000000003
678,600,481,988,777,6.43,5.99,6.0175
752,382,327,788,22,6.98,6.43,6.6675
279,500,821,202,747,6.92,6.49,6.362499999999999
893,423,932,551,552,5.69,5.77,5.735
698,96,197,576,566,7.05,6.75,6.655
716,824,746,271,678,6.26,6.08,6.13
822,624,702,90,864,6.49,6.24,6.234999999999999
434,343,95,370,819,6.63,6.19,6.185
419,824,256,455,716,6.35,6.22,6.1
96,773,201,717,650,6.8,6.3,6.635
815,298,99,974,46,6.93,6.25,6.602500000000001
602,924,205,847,671,5.75,5.63,5.737500000000001
934,369,498,955,852,6.11,5.8,5.9525
931,198,527,589,660,5.99,6.15,6.1375
993,714,913,824,515,5.94,5.7,5.815000000000001
999,938,29,648,370,6.78,6.12,6.1
250,616,440,311,365,6.63,6.43,6.275
603,122,91,512,901,6.1,6.12,6.057500000000001
694,537,203,119,622,6.49,6.23,6.1525
678,274,319,736,200,7.19,6.46,6.6975
388,495,228,141,611,6.45,5.96,6.157500000000001
214,854,886,897,714,7.07,6.68,6.489999999999999
534,12,193,796,173,7.74,7.48,7.472500000000002
17,663,340,571,926,7.68,6.76,6.705
687,635,633,313,383,5.81,5.68,5.785
386,540,398,296,129,7.35,6.38,6.6025
695,500,55,189,433,6.18,6.14,5.98
608,764,407,98,451,7.13,6.61,6.604999999999999
251,825,91,913,617,5.71,5.97,5.76
686,891,910,456,457,5.93,5.63,5.864999999999999
802,851,389,815,78,6.08,5.84,5.8675
529,436,482,310,722,6.29,6.29,6.117499999999999
836,418,963,87,196,6.43,5.96,6.1875
764,696,272,462,499,6.09,5.75,5.8125
739,802,988,176,18,7.58,7.28,7.4175
22,550,126,257,603,7.38,7.23,7.265000000000001
821,369,192,262,514,7.05,6.62,6.6674999999999995
462,337,949,529,260,6.35,6.05,6.199999999999999
420,949,900,431,626,6.64,5.96,6.147499999999999
497,274,616,486,672,6.44,5.67,5.8625
490,503,145,738,386,7.07,6.34,6.639999999999999
508,313,649,824,478,6.35,5.91,6.1499999999999995
331,375,675,166,994,5.72,5.73,5.740000000000001
935,945,634,385,711,6.3,6.05,5.975
617,272,327,661,407,6.61,6.25,6.2425
998,499,746,812,161,5.7,5.68,5.817500000000001
959,847,297,573,6,10.58,8.91,8.990000000000006
638,460,987,58,186,6.51,6.7,6.5825
30,624,792,583,114,7.14,6.68,6.7299999999999995
698,735,379,370,960,5.74,5.84,5.9225
509,873,603,63,941,7.06,6.29,6.322500000000001
197,158,970,275,628,6.68,6.24,6.2775
15,432,825,801,819,7.32,6.85,6.882499999999999
833,537,503,77,480,6.65,6.59,6.574999999999999
237,102,379,370,985,6.24,6.02,6.425
148,697,640,249,621,5.99,6.06,6.1175
325,147,38,643,684,7.27,6.85,6.8725000000000005
99,731,107,46,661,6.61,6.75,6.800000000000001
489,473,741,921,70,6.64,6.39,6.3725
644,31,718,564,130,6.42,6.43,6.2675
631,852,946,85,164,6.47,6.38,6.3825
632,646,933,271,929,6.3,5.62,5.91
858,914,669,462,511,5.59,5.64,5.5825
710,20,810,652,140,8.04,7.33,7.2925
837,966,193,930,956,6.12,6.29,6.154999999999999
451,490,797,450,457,6.64,6.09,6.322499999999999
571,283,488,729,593,5.86,5.92,5.912500000000001
65,851,819,298,372,6.34,6.39,6.23
292,368,962,34,85,6.28,6.28,6.322500000000001
514,878,282,286,280,6.93,6.14,6.4449999999999985
989,484,441,454,944,6.58,6.11,6.229999999999999
380,32,730,87,255,6.7,6.19,6.4825
835,619,653,244,548,6.13,6.13,6.06
763,33,756,177,344,7.72,6.49,7.332499999999999
379,32,53,974,757,6.87,6.76,6.67
783,769,972,214,717,6.87,6.17,6.42
443,351,906,79,161,6.77,6.29,6.575
749,692,116,409,560,6.96,6.4,6.379999999999999
138,475,760,506,654,5.78,5.69,5.845000000000001
76,131,75,358,532,7.4,6.74,6.48
31,190,538,725,153,7.5,7.12,6.75
188,288,756,154,519,6.46,5.92,5.970000000000001
582,870,397,815,228,6.14,5.77,5.915000000000001
967,226,712,577,732,6.22,5.9,5.924999999999999
932,128,429,707,167,6.65,6.55,6.34
775,324,246,574,586,6.33,5.9,5.904999999999999
4,805,824,582,395,9.1,8.25,8.3025
192,778,333,875,390,6.99,6.2,6.3325
538,451,9,407,865,8.98,8.86,8.815000000000001
543,564,870,677,139,6.14,6.08,6.077499999999999
733,239,660,556,824,5.9,5.91,5.7725
760,381,278,682,189,6.44,6.1,6.105
995,152,168,706,640,6.21,6.09,6.234999999999999
137,393,76,62,12,8.26,7.94,8.0425
40,483,777,60,117,6.93,6.94,6.8925
666,728,553,102,689,7.05,6.63,6.352499999999999
376,609,32,61,555,7.07,6.69,6.659999999999999
230,805,416,230,781,4.82,4.79,6.1049999999999995
