n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,115.58,15.69,16.519999999999992
937,618,485,640,594,80.38,15.65,15.879999999999992
67,620,13,930,857,167.75,22.83,24.56000000000001
480,265,564,239,196,113.49,12.92,12.880000000000003
734,481,553,856,562,92.46,10.49,10.840000000000002
487,406,654,881,154,88.81,10.2,10.84
237,650,155,888,948,113.21,14.86,16.679999999999993
535,399,759,15,687,130.23,19.42,20.479999999999997
795,65,163,776,980,93.84,14.29,13.680000000000001
605,43,308,798,31,137.84,18.69,18.36
843,886,275,484,609,125.59,15.19,16.55999999999999
736,942,899,396,731,116.69,16.62,16.279999999999994
807,943,437,404,745,124.59,17.51,16.119999999999994
820,590,455,987,958,85.37,12.45,12.439999999999994
137,899,374,99,36,141.36,20.68,21.000000000000004
139,506,222,264,988,92.4,12.31,11.879999999999999
688,446,797,641,875,113.47,12.25,12.4
308,431,519,853,395,138.85,19.77,19.279999999999983
587,359,546,599,417,110.16,15.28,14.399999999999993
598,237,925,344,698,107.62,12.63,13.400000000000002
937,951,29,876,286,137.96,16.76,17.200000000000003
620,687,712,167,715,129.51,13.41,13.720000000000004
881,334,987,554,926,83.34,11.44,11.32
585,582,106,730,671,99.1,11.72,12.040000000000001
216,648,851,587,273,133.79,16.75,16.759999999999994
291,127,64,493,874,121.99,13.61,13.64
654,495,90,352,819,123.32,13.77,13.520000000000003
68,420,918,154,20,152.29,24.22,25.71999999999999
300,437,787,425,893,88.43,13.68,15.199999999999996
121,45,619,629,779,141.14,15.42,16.560000000000002
46,386,735,600,338,139.57,18.93,20.160000000000004
564,902,944,285,517,89.38,9.86,10.56
241,36,317,7,78,174.97,40.54,43.67999999999998
110,614,548,32,971,120.33,13.91,14.400000000000002
202,994,417,298,625,109.23,13.29,13.360000000000001
269,159,706,43,888,107.95,21.08,19.55999999999999
347,321,368,981,141,127.28,15.63,14.840000000000002
918,882,386,385,471,108.66,13.05,12.360000000000003
890,532,395,659,887,121.54,11.61,11.280000000000001
609,697,572,105,635,110.49,10.67,11.600000000000001
996,963,830,519,277,115.51,12.67,12.08
441,649,737,732,243,77.97,11.36,12.12
958,308,447,264,533,106.05,13.67,13.399999999999999
310,561,347,11,807,134.11,24.46,24.319999999999993
425,593,322,20,385,156.45,23.65,24.719999999999985
630,603,647,136,61,126.89,15.8,16.16
648,642,340,477,361,95.2,14.24,13.120000000000001
695,939,361,623,723,88.95,11.03,11.360000000000003
285,755,501,22,603,152.81,19.25,20.639999999999997
62,977,692,21,986,144.46,22.18,21.479999999999997
378,257,643,467,305,118.59,14.71,16.07999999999999
606,615,327,181,372,105.47,15.7,15.2
189,320,776,378,864,119.57,12.79,13.56
609,270,307,806,386,99.16,14.05,13.76
107,790,832,27,994,136.64,21.32,20.6
582,700,752,134,317,132.98,21.43,21.239999999999984
512,227,669,823,275,84.96,10.97,10.879999999999999
244,335,191,694,445,142.05,18.4,17.439999999999998
665,714,99,104,615,97.71,14.99,14.920000000000002
329,971,341,691,853,122.28,19.28,17.279999999999994
229,448,829,876,983,85.04,11.25,10.84
173,81,344,759,665,132.12,17.64,17.880000000000003
223,906,582,461,277,117.65,14.68,14.920000000000002
230,805,123,34,542,118.51,15.37,15.320000000000004
980,195,322,826,856,79.88,9.88,10.4
858,588,187,884,285,88.19,10.95,11.800000000000002
348,826,847,657,87,95.97,11.34,11.560000000000002
825,634,353,603,132,130.36,21.6,21.399999999999984
431,298,530,812,870,95.8,15.56,17.559999999999985
277,475,354,649,426,98.71,13.42,13.520000000000001
297,429,581,419,36,133.94,18.83,19.320000000000007
942,423,159,204,4,174.8,32.39,32.8
488,965,852,901,637,90.08,15.07,15.559999999999992
522,444,572,972,949,101.0,13.38,12.879999999999997
734,227,33,763,467,144.99,22.49,22.319999999999986
856,771,678,765,531,110.46,12.78,13.280000000000001
986,295,556,349,911,114.59,17.15,17.479999999999993
232,882,69,878,602,105.14,13.61,13.520000000000001
994,293,122,829,250,86.83,10.8,10.52
46,35,925,822,710,115.82,14.56,16.240000000000006
524,946,203,918,904,114.06,13.07,13.68
921,440,590,50,13,157.23,22.88,24.759999999999998
492,763,123,175,515,140.39,21.04,22.679999999999986
307,244,678,20,537,144.23,21.96,22.999999999999993
549,423,54,961,934,110.42,14.4,14.840000000000003
626,116,349,128,258,120.34,17.01,17.200000000000003
995,882,553,488,831,92.15,9.59,9.68
801,62,360,226,202,141.09,20.55,20.639999999999993
125,547,908,836,122,135.54,17.63,18.479999999999993
175,245,810,280,943,123.48,12.91,12.68
910,825,131,843,942,103.16,13.25,13.119999999999992
7,499,643,584,883,154.66,33.46,34.399999999999984
409,51,774,277,254,131.64,22.61,21.639999999999993
275,632,539,532,433,113.86,13.1,13.240000000000002
52,484,330,795,839,128.66,15.02,14.640000000000002
1,877,56,793,129,122.47,18.29,16.76
47,127,51,70,494,137.97,19.8,20.760000000000005
998,33,874,729,88,142.95,21.75,20.919999999999995
527,514,501,323,160,122.3,21.21,21.19999999999999
322,73,359,395,662,123.9,21.54,19.359999999999996
