n_nodes,influence,n0,n1,n2,n3,n4
5,16.9724,795,366,947,507,347
5,16.9724,795,366,947,507,347
5,16.9724,795,366,947,507,347
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
5,16.8737,515,347,177,366,507
