n_nodes,influence,n0,n1,n2,n3,n4
5,16.8813,709,281,430,507,789
5,16.8813,709,281,789,507,430
5,16.8813,709,281,789,507,430
5,16.8813,709,281,430,507,789
5,16.8660,597,684,758,507,789
5,16.8660,684,789,597,758,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8545,597,684,430,377,507
5,16.8519,684,789,758,507,430
5,16.8519,684,789,758,507,430
5,16.8519,684,789,758,507,430
5,16.8519,684,789,758,507,430
5,16.8208,597,684,758,507,430
5,16.8088,709,789,758,507,202
5,16.7959,709,684,430,377,507
5,16.7895,597,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7797,684,789,758,507,202
5,16.7776,684,789,758,507,865
5,16.7761,597,281,430,377,507
5,16.7686,684,789,709,377,430
5,16.7639,709,281,758,507,789
5,16.7639,709,281,758,507,789
5,16.7639,709,281,758,507,789
5,16.7622,709,281,430,507,865
5,16.7541,684,281,758,507,789
5,16.7468,709,786,430,281,507
5,16.7460,597,684,758,507,865
5,16.7460,597,684,758,507,865
5,16.7460,597,684,758,507,865
5,16.7460,597,684,758,507,865
5,16.7460,865,684,597,758,507
5,16.7460,597,684,758,507,865
5,16.7460,597,684,758,507,865
5,16.7460,597,684,758,507,865
5,16.7460,865,684,597,758,507
5,16.7460,597,684,758,507,865
5,16.7460,597,684,758,507,865
5,16.7460,597,684,758,507,865
5,16.7460,865,684,597,758,507
5,16.7460,597,684,758,507,865
