n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,303.1600,768,32,4,36,37,269,108,16,58,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.5000,768,32,4,36,58,37,108,16,154,60
10,299.1700,768,4,154,36,32,58,37,113,263,60
10,296.5600,242,32,4,36,37,154,108,16,58,60
10,296.5600,242,32,4,36,37,154,108,16,58,60
10,295.6600,562,4,154,36,32,58,164,113,60,37
10,295.6600,562,4,154,36,32,58,164,113,60,37
10,295.6600,562,4,154,36,32,58,164,113,60,37
10,295.6600,562,4,154,36,32,58,164,113,60,37
10,295.6600,562,4,154,36,32,58,164,113,60,37
10,295.6600,562,4,154,36,32,58,164,113,60,37
10,295.6600,562,4,154,36,32,58,164,113,60,37
10,295.6600,562,4,154,36,32,58,164,113,60,37
10,295.1800,768,32,4,36,30,154,108,16,58,60
10,294.7900,768,32,4,36,58,164,37,113,263,60
10,294.7900,768,32,4,36,58,164,37,113,263,60
10,294.7900,768,32,4,36,58,164,37,113,263,60
10,294.5200,768,32,4,36,58,164,37,113,154,68
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
10,294.1000,768,4,154,36,32,58,164,113,60,37
