n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
159,65,189,91,176,29.18,9.57,10.080000000000002
189,166,135,7,119,33.06,14.93,15.480000000000002
198,63,166,13,40,36.87,14.42,14.240000000000004
28,95,120,63,97,31.65,14.6,14.680000000000001
139,26,146,63,3,42.04,25.55,26.839999999999996
187,55,104,71,46,29.31,12.7,12.760000000000002
196,99,40,195,18,34.19,15.73,15.920000000000002
35,158,158,113,32,29.79,9.84,12.240000000000002
33,0,1,53,198,34.52,18.43,20.44
55,42,42,74,80,24.62,10.36,13.040000000000001
50,138,173,160,52,24.22,10.56,10.08
46,176,50,98,76,26.09,10.26,10.32
5,92,106,42,37,29.57,13.19,13.920000000000002
67,16,84,77,154,31.83,11.89,12.520000000000001
150,0,152,173,181,37.03,17.96,18.44
86,16,79,90,78,28.66,10.9,11.16
123,178,80,47,123,28.21,9.86,12.32
120,180,45,14,65,37.32,15.51,15.600000000000003
5,191,91,103,4,38.49,21.45,23.04
140,107,93,96,148,24.99,12.84,12.879999999999999
2,115,11,181,46,36.12,16.35,16.360000000000003
159,50,30,193,62,30.23,11.84,12.840000000000002
118,88,131,90,134,31.81,12.99,14.120000000000001
64,198,118,27,150,29.16,12.28,12.120000000000003
191,199,94,75,9,32.61,16.37,17.160000000000004
110,23,53,87,131,30.87,13.56,14.04
156,92,37,87,70,30.26,10.22,11.040000000000001
179,139,23,79,175,32.46,12.81,13.000000000000002
81,78,45,20,160,34.02,15.35,15.720000000000002
38,184,176,79,123,24.1,10.83,10.68
41,184,12,20,153,38.41,17.48,19.400000000000006
136,103,8,60,189,34.58,14.18,14.24
152,88,64,116,166,34.03,11.6,12.240000000000002
107,37,14,163,8,34.69,16.13,16.400000000000002
126,85,53,33,187,30.78,12.5,12.48
144,33,161,105,27,31.07,15.11,14.560000000000002
43,111,95,38,15,33.85,14.69,16.16
107,75,36,116,158,35.88,13.96,14.400000000000002
43,133,116,124,176,28.9,13.67,13.000000000000002
186,81,122,70,74,31.97,12.97,12.8
120,103,37,28,96,33.32,14.24,15.600000000000003
136,45,160,127,86,30.91,10.78,10.96
46,22,125,69,131,36.42,15.87,15.88
140,128,92,16,198,25.0,10.92,11.600000000000001
91,177,150,169,8,30.47,13.99,14.6
194,78,93,143,180,27.61,10.98,10.64
171,71,124,67,197,28.86,11.14,11.56
176,183,75,87,166,25.73,11.3,11.68
45,148,2,121,140,30.87,13.03,13.920000000000002
198,64,83,171,70,27.74,10.39,11.080000000000002
118,73,128,165,172,32.2,11.89,12.32
91,89,70,164,88,31.25,12.71,13.040000000000003
188,104,89,44,176,29.24,12.9,13.8
115,93,85,132,36,34.48,14.0,14.840000000000003
135,42,50,92,122,23.92,10.68,10.72
72,177,20,184,171,31.43,15.5,16.320000000000004
186,106,43,157,199,27.62,12.25,12.120000000000001
148,132,170,107,77,33.27,12.15,12.52
159,141,198,163,69,29.57,11.66,11.520000000000001
184,7,50,40,150,32.85,15.02,15.640000000000004
112,159,166,46,56,28.72,10.99,11.96
194,175,46,161,183,33.67,12.1,11.8
10,120,57,42,13,37.76,16.43,17.160000000000007
34,28,81,46,123,34.71,13.87,14.640000000000004
49,140,9,106,119,33.88,17.84,18.28
89,97,169,156,18,33.53,16.82,16.320000000000004
151,52,60,183,95,26.6,11.67,12.120000000000001
0,89,103,71,104,40.65,20.46,22.720000000000002
29,176,140,95,9,32.77,16.04,16.72
140,157,77,24,75,33.94,15.29,14.04
139,131,86,148,75,26.96,12.23,11.120000000000001
90,33,107,104,144,34.32,12.45,12.520000000000003
164,137,94,119,36,27.38,13.85,14.040000000000003
40,152,97,144,122,27.72,10.27,11.160000000000002
50,34,155,23,89,32.68,12.8,14.280000000000001
169,0,97,27,83,37.4,20.12,20.799999999999997
144,157,138,36,83,31.93,15.43,14.680000000000001
161,144,96,109,110,26.4,11.64,11.440000000000001
57,126,74,122,181,32.62,12.81,12.32
97,98,40,152,152,22.55,9.67,11.4
66,189,77,127,64,29.13,10.3,10.88
106,5,81,78,125,33.01,13.27,14.680000000000003
73,36,122,6,31,41.66,20.57,21.960000000000004
168,159,113,62,75,27.14,11.66,12.280000000000001
10,34,100,3,122,42.32,24.99,25.720000000000002
136,143,70,62,121,26.28,10.49,11.120000000000001
9,62,125,68,39,41.25,18.1,19.640000000000004
184,73,75,126,155,31.99,12.94,13.080000000000002
121,132,165,154,190,25.57,9.89,10.280000000000001
30,4,194,32,76,36.53,18.28,19.08
72,136,181,86,157,30.95,11.62,12.680000000000001
75,187,135,6,118,35.02,15.69,16.520000000000003
89,92,174,190,151,27.61,9.88,10.68
33,9,0,64,141,41.2,22.65,25.08
116,175,27,175,139,30.53,11.25,13.64
48,3,109,199,109,40.77,21.91,24.080000000000002
152,147,176,181,161,20.0,9.7,9.24
166,123,98,121,100,25.28,9.4,9.64
174,184,50,75,119,28.73,10.95,11.200000000000001
194,16,77,0,177,39.66,19.65,20.72
