n_nodes,influence,n0,n1,n2,n3,n4
5,49425.1700,741,401,155,731,412
5,49352.9900,402,401,241,731,412
5,49229.0600,890,401,241,731,412
5,49229.0600,890,401,241,731,412
5,49229.0600,890,401,241,731,412
5,49229.0600,890,401,241,731,412
5,49229.0600,890,401,241,731,412
5,49229.0600,890,401,241,731,412
5,49214.5700,149,401,241,731,412
5,49214.5700,149,401,241,731,412
5,49214.5700,149,401,241,731,412
5,49075.0700,504,401,241,731,412
5,49075.0700,504,401,241,731,412
5,49075.0700,504,401,241,731,412
5,49075.0700,504,401,241,731,412
5,49075.0700,504,401,241,731,412
5,49008.4700,266,401,241,597,731
5,49008.4700,266,401,241,597,731
5,49008.4700,266,401,241,597,731
5,49008.4700,266,401,241,597,731
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
5,48878.7800,401,241,741,731,412
