n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,347.8600,17,516,5,852,8,21,4
7,337.0600,802,4,5,382,8,16,17
7,335.2300,802,5,390,8,16,17,4
7,335.2300,802,5,390,8,16,17,4
7,335.2300,802,5,390,8,16,17,4
7,335.2300,802,5,390,8,16,17,4
7,335.2300,802,5,390,8,16,17,4
7,335.2300,802,5,390,8,16,17,4
7,335.2300,802,5,390,8,16,17,4
7,335.2300,802,5,390,8,16,17,4
7,335.2300,802,5,390,8,16,17,4
7,331.2100,802,4,133,8,5,21,86
7,329.4400,802,4,5,8,21,130,511
7,323.0200,802,4,5,390,8,712,17
7,323.0200,802,4,5,390,8,712,17
7,323.0200,802,4,5,390,8,712,17
7,323.0200,802,4,5,390,8,712,17
7,320.6800,802,4,5,390,8,978,17
7,318.7900,802,4,5,390,8,924,17
7,309.5800,802,4,5,390,8,130,511
7,306.7300,802,4,5,390,8,978,86
7,289.0900,17,390,5,852,8,21,86
7,289.0900,17,390,5,852,8,21,86
7,289.0600,17,516,5,8,21,130,86
7,288.0100,5,431,8,17,852,21,86
7,287.0800,17,390,5,852,8,21,309
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,286.3900,17,511,133,8,5,21,86
7,284.6500,130,782,5,8,17,21,86
7,284.0500,802,5,390,16,8,21,86
7,284.0500,802,5,390,16,8,21,86
7,283.8700,17,516,5,8,21,130,511
7,283.8700,17,516,5,8,21,130,511
7,283.8700,17,516,5,8,21,130,511
7,283.8700,17,516,5,8,21,130,511
7,283.6600,17,516,5,852,8,21,802
7,283.6600,17,516,5,852,8,21,802
7,283.4800,5,133,8,17,21,317,511
