n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,329.6800,32,164,195,4,37,3,8
7,329.4100,32,746,195,4,37,3,8
7,329.4100,32,746,195,4,37,3,8
7,329.4100,32,746,195,4,37,3,8
7,329.4100,32,746,195,4,37,3,8
7,329.4100,32,746,195,4,37,3,8
7,329.4100,32,746,195,4,37,3,8
7,329.4100,32,746,195,4,37,3,8
7,329.4100,32,746,195,4,37,3,8
7,326.8300,32,822,195,4,37,3,8
7,326.8300,32,822,195,4,37,3,8
7,326.8000,32,81,195,4,37,3,8
7,326.8000,32,81,195,4,37,3,8
7,326.8000,32,81,195,4,37,3,8
7,326.8000,32,81,195,4,37,3,8
7,326.0500,32,236,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
7,324.1000,32,834,195,4,37,3,8
